Start T, Start V, Stop V, Step V, Num Readings, ADC Rate, Sleep HV, Sleep DAC, Sleep Readings
1659832277.5053914, 55.0, 55.0, 5.0, 10000, 4, 5, 1, 0.05
HV_set (V),HV_rdb (V), HV_err (V),VsCH_5 (V),VsCH_7 (V),VsCH_8 (V),VsCH_9 (V),VsCH_10 (V),VsCH_11 (V),VsCH_12 (V),VsCH_14 (V),VsCH_15 (V),VsCH_16 (V),IsCH_5 (A),IsCH_7 (A),IsCH_8 (A),IsCH_9 (A),IsCH_10 (A),IsCH_11 (A),IsCH_12 (A),IsCH_14 (A),IsCH_15 (A),IsCH_16 (A),TsCH_5 (s),TsCH_7 (s),TsCH_8 (s),TsCH_9 (s),TsCH_10 (s),TsCH_11 (s),TsCH_12 (s),TsCH_14 (s),TsCH_15 (s),TsCH_16 (s)
55.0,54.7468,0.02040,5.65947e+01,5.66320e+01,5.66374e+01,5.66522e+01,5.66214e+01,5.66080e+01,5.66407e+01,5.66580e+01,5.66332e+01,5.66391e+01,2.53631e-06,1.91352e-06,1.82459e-06,1.57651e-06,2.09001e-06,2.31416e-06,1.76837e-06,1.47977e-06,1.89327e-06,1.79547e-06,1659832595.2325015,1659832595.6959221,1659832596.1585956,1659832596.6212823,1659832597.0854132,1659832597.5482502,1659832598.010881,1659832598.4735029,1659832598.9360774,1659832599.3988411
55.0,54.7465,0.02040,5.65956e+01,5.66326e+01,5.66362e+01,5.66520e+01,5.66204e+01,5.66074e+01,5.66406e+01,5.66580e+01,5.66328e+01,5.66391e+01,2.51593e-06,1.89813e-06,1.83950e-06,1.57524e-06,2.10272e-06,2.31865e-06,1.76621e-06,1.47491e-06,1.89580e-06,1.79122e-06,1659832601.41577,1659832601.8784282,1659832602.3399277,1659832602.8027704,1659832603.2656744,1659832603.7282097,1659832604.1908221,1659832604.6535375,1659832605.116066,1659832605.578709
55.0,54.7477,0.02040,5.65957e+01,5.66338e+01,5.66372e+01,5.66532e+01,5.66220e+01,5.66089e+01,5.66429e+01,5.66590e+01,5.66347e+01,5.66403e+01,2.53428e-06,1.89849e-06,1.84154e-06,1.57581e-06,2.09519e-06,2.31473e-06,1.74788e-06,1.47935e-06,1.88343e-06,1.79000e-06,1659832607.592433,1659832608.055762,1659832608.5183568,1659832608.9811852,1659832609.4443686,1659832609.9068708,1659832610.3694804,1659832610.8350756,1659832611.2977865,1659832611.760107
55.0,54.747,0.02040,5.65958e+01,5.66329e+01,5.66370e+01,5.66528e+01,5.66215e+01,5.66079e+01,5.66412e+01,5.66576e+01,5.66338e+01,5.66393e+01,2.52118e-06,1.90275e-06,1.83460e-06,1.56985e-06,2.09272e-06,2.31851e-06,1.76381e-06,1.49002e-06,1.88789e-06,1.79608e-06,1659832613.7835805,1659832614.247953,1659832614.712582,1659832615.175726,1659832615.639557,1659832616.1021507,1659832616.5649393,1659832617.0265546,1659832617.489215,1659832617.952354
55.0,54.7474,0.02040,5.65981e+01,5.66335e+01,5.66373e+01,5.66535e+01,5.66217e+01,5.66092e+01,5.66411e+01,5.66587e+01,5.66342e+01,5.66400e+01,2.48929e-06,1.89917e-06,1.83539e-06,1.56491e-06,2.09570e-06,2.30435e-06,1.77165e-06,1.47794e-06,1.88667e-06,1.79092e-06,1659832619.9665585,1659832620.4292765,1659832620.8937833,1659832621.3561509,1659832621.8189654,1659832622.281572,1659832622.7440975,1659832623.208475,1659832623.6710682,1659832624.1352882
55.0,54.7465,0.02040,5.65980e+01,5.66325e+01,5.66366e+01,5.66516e+01,5.66219e+01,5.66147e+01,5.66413e+01,5.66576e+01,5.66329e+01,5.66420e+01,2.47496e-06,1.90079e-06,1.83235e-06,1.58189e-06,2.07742e-06,2.19652e-06,1.75307e-06,1.48210e-06,1.89362e-06,1.74163e-06,1659832626.1457133,1659832626.6079376,1659832627.070711,1659832627.5320895,1659832627.9946918,1659832628.4573627,1659832628.9208903,1659832629.3839295,1659832629.8464415,1659832630.3092108
55.0,54.7479,0.02040,5.66008e+01,5.66339e+01,5.66381e+01,5.66537e+01,5.66220e+01,5.66159e+01,5.66420e+01,5.66596e+01,5.66338e+01,5.66435e+01,2.45219e-06,1.90100e-06,1.82998e-06,1.57042e-06,2.09827e-06,2.20124e-06,1.76558e-06,1.47186e-06,1.90137e-06,1.74032e-06,1659832632.3240674,1659832632.7867804,1659832633.249542,1659832633.712113,1659832634.1775403,1659832634.6401422,1659832635.1037376,1659832635.566355,1659832636.0289042,1659832636.4921663
55.0,54.7476,0.02040,5.65972e+01,5.66331e+01,5.66373e+01,5.66535e+01,5.66226e+01,5.66154e+01,5.66410e+01,5.66595e+01,5.66336e+01,5.66430e+01,2.50657e-06,1.90802e-06,1.83818e-06,1.56861e-06,2.08332e-06,2.20441e-06,1.77773e-06,1.46908e-06,1.90043e-06,1.74414e-06,1659832638.5060503,1659832638.9682567,1659832639.4309134,1659832639.8935578,1659832640.3559833,1659832640.8185813,1659832641.2811923,1659832641.7441723,1659832642.2070138,1659832642.6697223
55.0,54.7476,0.02040,5.66001e+01,5.66327e+01,5.66375e+01,5.66532e+01,5.66223e+01,5.66145e+01,5.66418e+01,5.66594e+01,5.66344e+01,5.66405e+01,2.45901e-06,1.91583e-06,1.83540e-06,1.57372e-06,2.08867e-06,2.21809e-06,1.76359e-06,1.47104e-06,1.88676e-06,1.78541e-06,1659832644.6844435,1659832645.1477563,1659832645.610259,1659832646.0724053,1659832646.5357225,1659832646.9999638,1659832647.4625185,1659832647.9251623,1659832648.3884034,1659832648.8510687
55.0,54.7488,0.02040,5.66041e+01,5.66353e+01,5.66389e+01,5.66542e+01,5.66240e+01,5.66123e+01,5.66427e+01,5.66605e+01,5.66352e+01,5.66405e+01,2.41154e-06,1.89185e-06,1.83218e-06,1.57703e-06,2.08059e-06,2.27516e-06,1.76827e-06,1.47167e-06,1.89312e-06,1.80530e-06,1659832650.873924,1659832651.3365862,1659832651.7998517,1659832652.2624304,1659832652.7252216,1659832653.1883376,1659832653.6510642,1659832654.1138341,1659832654.5760765,1659832655.0387332
55.0,54.7478,0.02040,5.66003e+01,5.66332e+01,5.66379e+01,5.66536e+01,5.66240e+01,5.66139e+01,5.66416e+01,5.66597e+01,5.66346e+01,5.66400e+01,2.45812e-06,1.91042e-06,1.83204e-06,1.56984e-06,2.06366e-06,2.23294e-06,1.77106e-06,1.46843e-06,1.88730e-06,1.79686e-06,1659832657.0551841,1659832657.5177693,1659832657.9802186,1659832658.4428449,1659832658.905611,1659832659.368057,1659832659.8307142,1659832660.293431,1659832660.7559836,1659832661.218754
55.0,54.7477,0.02040,5.65990e+01,5.66337e+01,5.66376e+01,5.66528e+01,5.66223e+01,5.66162e+01,5.66417e+01,5.66598e+01,5.66343e+01,5.66399e+01,2.47936e-06,1.89989e-06,1.83579e-06,1.58171e-06,2.09010e-06,2.19282e-06,1.76707e-06,1.46472e-06,1.89001e-06,1.79636e-06,1659832663.23508,1659832663.6978097,1659832664.1602085,1659832664.6229868,1659832665.085717,1659832665.5480433,1659832666.0106788,1659832666.4734063,1659832666.9404972,1659832667.4038742
55.0,54.7481,0.02040,5.66005e+01,5.66335e+01,5.66384e+01,5.66535e+01,5.66236e+01,5.66092e+01,5.66420e+01,5.66596e+01,5.66349e+01,5.66398e+01,2.46130e-06,1.90968e-06,1.82911e-06,1.57653e-06,2.07626e-06,2.31566e-06,1.76932e-06,1.47520e-06,1.88681e-06,1.80480e-06,1659832669.4194937,1659832669.882126,1659832670.3443637,1659832670.8069994,1659832671.2697062,1659832671.7320557,1659832672.1948524,1659832672.659757,1659832673.1224606,1659832673.5852275
55.0,54.7477,0.02040,5.65983e+01,5.66334e+01,5.66379e+01,5.66530e+01,5.66229e+01,5.66121e+01,5.66422e+01,5.66599e+01,5.66343e+01,5.66402e+01,2.49040e-06,1.90507e-06,1.83001e-06,1.57886e-06,2.08095e-06,2.26020e-06,1.75898e-06,1.46366e-06,1.89037e-06,1.79259e-06,1659832675.607831,1659832676.0721662,1659832676.5366414,1659832676.999777,1659832677.4624448,1659832677.9251914,1659832678.3882365,1659832678.8507736,1659832679.3135123,1659832679.775999
55.0,54.7472,0.02040,5.65997e+01,5.66335e+01,5.66370e+01,5.66524e+01,5.66206e+01,5.66150e+01,5.66409e+01,5.66587e+01,5.66343e+01,5.66390e+01,2.45919e-06,1.89582e-06,1.83733e-06,1.58038e-06,2.11109e-06,2.20471e-06,1.77189e-06,1.47540e-06,1.88245e-06,1.80353e-06,1659832681.796731,1659832682.2599397,1659832682.7228372,1659832683.1854954,1659832683.647967,1659832684.110725,1659832684.5733302,1659832685.03587,1659832685.4984155,1659832685.9611664
55.0,54.7474,0.02040,5.65984e+01,5.66341e+01,5.66371e+01,5.66529e+01,5.66218e+01,5.66148e+01,5.66419e+01,5.66594e+01,5.66337e+01,5.66394e+01,2.48313e-06,1.88946e-06,1.83924e-06,1.57559e-06,2.09393e-06,2.21118e-06,1.75941e-06,1.46641e-06,1.89540e-06,1.80087e-06,1659832687.976226,1659832688.4388602,1659832688.901828,1659832689.3641262,1659832689.8267035,1659832690.2894535,1659832690.7520278,1659832691.2146342,1659832691.677447,1659832692.1400626
55.0,54.7477,0.02040,5.66004e+01,5.66334e+01,5.66374e+01,5.66523e+01,5.66217e+01,5.66117e+01,5.66417e+01,5.66600e+01,5.66344e+01,5.66402e+01,2.45534e-06,1.90609e-06,1.83840e-06,1.59095e-06,2.10070e-06,2.26774e-06,1.76727e-06,1.46260e-06,1.88901e-06,1.79169e-06,1659832694.1531093,1659832694.6162605,1659832695.0789468,1659832695.5416243,1659832696.003974,1659832696.466712,1659832696.928396,1659832697.391631,1659832697.8557594,1659832698.318402
55.0,54.7471,0.02040,5.65988e+01,5.66328e+01,5.66371e+01,5.66524e+01,5.66219e+01,5.66144e+01,5.66416e+01,5.66586e+01,5.66341e+01,5.66384e+01,2.47172e-06,1.90469e-06,1.83411e-06,1.57792e-06,2.08748e-06,2.21244e-06,1.75931e-06,1.47515e-06,1.88460e-06,1.81287e-06,1659832700.339965,1659832700.8027444,1659832701.2654114,1659832701.7362022,1659832702.199832,1659832702.6623595,1659832703.1248589,1659832703.5880904,1659832704.0524802,1659832704.5155797
55.0,54.7478,0.02040,5.66004e+01,5.66345e+01,5.66377e+01,5.66530e+01,5.66225e+01,5.66110e+01,5.66417e+01,5.66597e+01,5.66344e+01,5.66404e+01,2.45723e-06,1.88892e-06,1.83470e-06,1.57996e-06,2.08927e-06,2.28122e-06,1.76932e-06,1.46800e-06,1.88972e-06,1.79020e-06,1659832706.5354202,1659832706.9981945,1659832707.460315,1659832707.9229105,1659832708.3856008,1659832708.8481874,1659832709.3109205,1659832709.7735791,1659832710.2361073,1659832710.6988635
55.0,54.7478,0.02040,5.66006e+01,5.66331e+01,5.66379e+01,5.66534e+01,5.66230e+01,5.66116e+01,5.66418e+01,5.66590e+01,5.66346e+01,5.66396e+01,2.45470e-06,1.91132e-06,1.83287e-06,1.57439e-06,2.08056e-06,2.27099e-06,1.76731e-06,1.48037e-06,1.88752e-06,1.80363e-06,1659832712.716228,1659832713.1789029,1659832713.6414115,1659832714.1041226,1659832714.5666754,1659832715.0292807,1659832715.4930818,1659832715.956086,1659832716.4187245,1659832716.885921
55.0,54.7484,0.02040,5.66005e+01,5.66343e+01,5.66381e+01,5.66539e+01,5.66234e+01,5.66125e+01,5.66431e+01,5.66600e+01,5.66357e+01,5.66439e+01,2.46529e-06,1.90206e-06,1.83930e-06,1.57523e-06,2.08314e-06,2.26492e-06,1.75549e-06,1.47354e-06,1.87890e-06,1.74287e-06,1659832718.9040427,1659832719.3666456,1659832719.830966,1659832720.2941942,1659832720.7566507,1659832721.2242165,1659832721.686987,1659832722.1496482,1659832722.612007,1659832723.074746
55.0,54.7484,0.02040,5.65993e+01,5.66346e+01,5.66388e+01,5.66537e+01,5.66224e+01,5.66153e+01,5.66422e+01,5.66607e+01,5.66353e+01,5.66435e+01,2.48613e-06,1.89673e-06,1.82676e-06,1.57810e-06,2.09989e-06,2.21893e-06,1.77001e-06,1.46207e-06,1.88559e-06,1.74814e-06,1659832725.0935879,1659832725.5560656,1659832726.0188098,1659832726.4817135,1659832726.9440908,1659832727.4066832,1659832727.8694608,1659832728.3319793,1659832728.794701,1659832729.2579436
55.0,54.7479,0.02040,5.65992e+01,5.66336e+01,5.66382e+01,5.66533e+01,5.66236e+01,5.66099e+01,5.66426e+01,5.66601e+01,5.66347e+01,5.66404e+01,2.47866e-06,1.90567e-06,1.82958e-06,1.57665e-06,2.07234e-06,2.30026e-06,1.75537e-06,1.46401e-06,1.88736e-06,1.79216e-06,1659832731.275729,1659832731.738245,1659832732.2004218,1659832732.6646452,1659832733.1281126,1659832733.5923388,1659832734.0557382,1659832734.519416,1659832734.9819455,1659832735.4441056
55.0,54.7476,0.02040,5.66007e+01,5.66333e+01,5.66377e+01,5.66530e+01,5.66224e+01,5.66094e+01,5.66416e+01,5.66589e+01,5.66348e+01,5.66395e+01,2.44911e-06,1.90552e-06,1.83142e-06,1.57649e-06,2.08689e-06,2.30322e-06,1.76777e-06,1.47875e-06,1.88042e-06,1.80230e-06,1659832737.4604278,1659832737.9238374,1659832738.3865347,1659832738.849273,1659832739.3124936,1659832739.7755744,1659832740.2382329,1659832740.7003815,1659832741.1630552,1659832741.6256673
55.0,54.7481,0.02040,5.66018e+01,5.66340e+01,5.66382e+01,5.66532e+01,5.66224e+01,5.66157e+01,5.66423e+01,5.66598e+01,5.66348e+01,5.66406e+01,2.43870e-06,1.90187e-06,1.83242e-06,1.58246e-06,2.09580e-06,2.20776e-06,1.76406e-06,1.47184e-06,1.88806e-06,1.79275e-06,1659832743.6520574,1659832744.1157827,1659832744.5784352,1659832745.0412316,1659832745.5042148,1659832745.9670231,1659832746.429762,1659832746.8920524,1659832747.3547797,1659832747.8174286
55.0,54.7482,0.02040,5.66025e+01,5.66340e+01,5.66391e+01,5.66533e+01,5.66226e+01,5.66081e+01,5.66425e+01,5.66603e+01,5.66348e+01,5.66434e+01,2.42897e-06,1.90370e-06,1.81895e-06,1.58159e-06,2.09458e-06,2.33590e-06,1.76178e-06,1.46501e-06,1.89028e-06,1.74753e-06,1659832749.8371453,1659832750.3002257,1659832750.7630355,1659832751.2256489,1659832751.6880553,1659832752.1508462,1659832752.613433,1659832753.076109,1659832753.5403528,1659832754.0029445
55.0,54.7478,0.02040,5.66003e+01,5.66330e+01,5.66380e+01,5.66534e+01,5.66221e+01,5.66149e+01,5.66422e+01,5.66599e+01,5.66351e+01,5.66430e+01,2.45864e-06,1.91437e-06,1.83067e-06,1.57320e-06,2.09531e-06,2.21505e-06,1.76039e-06,1.46512e-06,1.87828e-06,1.74731e-06,1659832756.0197728,1659832756.4824061,1659832756.9446275,1659832757.407553,1659832757.8702898,1659832758.3322585,1659832758.795031,1659832759.2580435,1659832759.7201936,1659832760.1879656
55.0,54.7476,0.02040,5.66019e+01,5.66330e+01,5.66380e+01,5.66530e+01,5.66224e+01,5.66091e+01,5.66419e+01,5.66596e+01,5.66344e+01,5.66399e+01,2.42858e-06,1.91052e-06,1.82745e-06,1.57657e-06,2.08795e-06,2.30873e-06,1.76132e-06,1.46674e-06,1.88712e-06,1.79513e-06,1659832762.2037265,1659832762.6685393,1659832763.1316614,1659832763.5943837,1659832764.0558124,1659832764.5204022,1659832764.983147,1659832765.4459276,1659832765.9080873,1659832766.3719437
55.0,54.7485,0.02040,5.65996e+01,5.66347e+01,5.66389e+01,5.66536e+01,5.66229e+01,5.66128e+01,5.66431e+01,5.66600e+01,5.66352e+01,5.66409e+01,2.48148e-06,1.89727e-06,1.82690e-06,1.58216e-06,2.09431e-06,2.26256e-06,1.75656e-06,1.47509e-06,1.88830e-06,1.79338e-06,1659832768.3835588,1659832768.8462694,1659832769.3087955,1659832769.7720385,1659832770.2348053,1659832770.6975465,1659832771.1602247,1659832771.6229136,1659832772.0855868,1659832772.5479612
55.0,54.7477,0.02040,5.65992e+01,5.66337e+01,5.66377e+01,5.66536e+01,5.66225e+01,5.66156e+01,5.66421e+01,5.66595e+01,5.66339e+01,5.66404e+01,2.47584e-06,1.90119e-06,1.83458e-06,1.56832e-06,2.08652e-06,2.20192e-06,1.76023e-06,1.47023e-06,1.89716e-06,1.78866e-06,1659832774.571859,1659832775.034561,1659832775.4972603,1659832775.9606025,1659832776.4237876,1659832776.8864677,1659832777.3492916,1659832777.8126767,1659832778.2755294,1659832778.7383566
55.0,54.7472,0.02040,5.66001e+01,5.66329e+01,5.66375e+01,5.66524e+01,5.66223e+01,5.66057e+01,5.66409e+01,5.66585e+01,5.66343e+01,5.66388e+01,2.45285e-06,1.90465e-06,1.82912e-06,1.58069e-06,2.08300e-06,2.35898e-06,1.77193e-06,1.47830e-06,1.88216e-06,1.80752e-06,1659832780.756937,1659832781.2198608,1659832781.6826587,1659832782.144213,1659832782.6070006,1659832783.0699494,1659832783.5321987,1659832783.9949253,1659832784.4577413,1659832784.9200778
55.0,54.7487,0.02040,5.66015e+01,5.66350e+01,5.66385e+01,5.66536e+01,5.66235e+01,5.66073e+01,5.66432e+01,5.66601e+01,5.66353e+01,5.66444e+01,2.45471e-06,1.89571e-06,1.83630e-06,1.58559e-06,2.08728e-06,2.35709e-06,1.75921e-06,1.47757e-06,1.89043e-06,1.73922e-06,1659832786.937776,1659832787.4000537,1659832787.8629253,1659832788.3256688,1659832788.7879822,1659832789.2507439,1659832789.7135034,1659832790.175934,1659832790.6387656,1659832791.1013148
55.0,54.7484,0.02040,5.66018e+01,5.66344e+01,5.66391e+01,5.66533e+01,5.66225e+01,5.66121e+01,5.66429e+01,5.66600e+01,5.66346e+01,5.66410e+01,2.44317e-06,1.90001e-06,1.82192e-06,1.58509e-06,2.09845e-06,2.27301e-06,1.75868e-06,1.47291e-06,1.89758e-06,1.79059e-06,1659832793.1148286,1659832793.578149,1659832794.0406404,1659832794.5040815,1659832794.9668472,1659832795.4297864,1659832795.8969321,1659832796.3601823,1659832796.8228595,1659832797.2877092
55.0,54.7479,0.02040,5.66003e+01,5.66337e+01,5.66381e+01,5.66531e+01,5.66224e+01,5.66162e+01,5.66418e+01,5.66591e+01,5.66343e+01,5.66406e+01,2.46126e-06,1.90352e-06,1.83105e-06,1.58049e-06,2.09191e-06,2.19607e-06,1.76894e-06,1.48023e-06,1.89439e-06,1.78952e-06,1659832799.3094149,1659832799.77211,1659832800.2374249,1659832800.7000837,1659832801.1630552,1659832801.6265175,1659832802.0881722,1659832802.5507126,1659832803.0120263,1659832803.467895
55.0,54.7491,0.02040,5.66007e+01,5.66356e+01,5.66388e+01,5.66551e+01,5.66243e+01,5.66171e+01,5.66444e+01,5.66604e+01,5.66357e+01,5.66415e+01,2.47342e-06,1.89148e-06,1.83814e-06,1.56665e-06,2.08036e-06,2.19974e-06,1.74619e-06,1.47913e-06,1.88993e-06,1.79455e-06,1659832805.4879177,1659832805.9506876,1659832806.4134283,1659832806.8760567,1659832807.338806,1659832807.801598,1659832808.2641711,1659832808.7279465,1659832809.190741,1659832809.6534083
55.0,54.7483,0.02040,5.66007e+01,5.66345e+01,5.66381e+01,5.66536e+01,5.66230e+01,5.66163e+01,5.66427e+01,5.66602e+01,5.66349e+01,5.66402e+01,2.46094e-06,1.89635e-06,1.83701e-06,1.57855e-06,2.08827e-06,2.19976e-06,1.76101e-06,1.46825e-06,1.89019e-06,1.80146e-06,1659832811.677722,1659832812.1402001,1659832812.6028833,1659832813.0657187,1659832813.5280988,1659832813.990747,1659832814.4535604,1659832814.9160357,1659832815.3786318,1659832815.8412747
55.0,54.7489,0.02040,5.65997e+01,5.66351e+01,5.66388e+01,5.66546e+01,5.66232e+01,5.66166e+01,5.66432e+01,5.66603e+01,5.66359e+01,5.66411e+01,2.48805e-06,1.89710e-06,1.83627e-06,1.57158e-06,2.09635e-06,2.20547e-06,1.76195e-06,1.47734e-06,1.88368e-06,1.79726e-06,1659832817.8517408,1659832818.3143263,1659832818.7759037,1659832819.2386389,1659832819.700039,1659832820.1627007,1659832820.6255903,1659832821.0940588,1659832821.556532,1659832822.019826
55.0,54.7483,0.02040,5.65994e+01,5.66344e+01,5.66379e+01,5.66539e+01,5.66229e+01,5.66158e+01,5.66433e+01,5.66598e+01,5.66352e+01,5.66433e+01,2.48199e-06,1.89820e-06,1.83976e-06,1.57357e-06,2.09033e-06,2.20886e-06,1.74967e-06,1.47607e-06,1.88575e-06,1.75091e-06,1659832824.0357878,1659832824.498357,1659832824.9608505,1659832825.4241416,1659832825.8887494,1659832826.351992,1659832826.814702,1659832827.2771695,1659832827.740552,1659832828.2037418
55.0,54.7488,0.02040,5.66005e+01,5.66342e+01,5.66388e+01,5.66553e+01,5.66235e+01,5.66079e+01,5.66427e+01,5.66603e+01,5.66349e+01,5.66546e+01,2.47178e-06,1.90999e-06,1.83348e-06,1.55936e-06,2.08923e-06,2.34877e-06,1.76884e-06,1.47492e-06,1.89884e-06,1.57073e-06,1659832830.2149136,1659832830.6776552,1659832831.140152,1659832831.602833,1659832832.0655825,1659832832.5280194,1659832832.9906614,1659832833.4534347,1659832833.9159267,1659832834.3786366
55.0,54.7475,0.02040,5.65989e+01,5.66334e+01,5.66382e+01,5.66530e+01,5.66221e+01,5.66148e+01,5.66423e+01,5.66587e+01,5.66335e+01,5.66533e+01,2.47713e-06,1.90293e-06,1.82194e-06,1.57480e-06,2.09109e-06,2.21156e-06,1.75408e-06,1.48032e-06,1.89982e-06,1.56991e-06,1659832836.3888233,1659832836.8521817,1659832837.3167562,1659832837.7873223,1659832838.2487247,1659832838.712489,1659832839.1755168,1659832839.6381962,1659832840.1006296,1659832840.567023
55.0,54.7483,0.02040,5.66015e+01,5.66345e+01,5.66387e+01,5.66543e+01,5.66226e+01,5.66165e+01,5.66423e+01,5.66601e+01,5.66352e+01,5.66540e+01,2.44792e-06,1.89644e-06,1.82777e-06,1.56661e-06,2.09486e-06,2.19642e-06,1.76679e-06,1.46982e-06,1.88568e-06,1.57236e-06,1659832842.5801477,1659832843.0428545,1659832843.5057375,1659832843.968308,1659832844.4311225,1659832844.8951924,1659832845.3565023,1659832845.81958,1659832846.2823775,1659832846.7451422
55.0,54.7491,0.02040,5.66007e+01,5.66352e+01,5.66387e+01,5.66550e+01,5.66236e+01,5.66162e+01,5.66441e+01,5.66602e+01,5.66357e+01,5.66541e+01,2.47466e-06,1.89799e-06,1.83976e-06,1.56918e-06,2.09158e-06,2.21500e-06,1.75038e-06,1.48155e-06,1.89121e-06,1.58392e-06,1659832848.763771,1659832849.2264159,1659832849.6888528,1659832850.1522627,1659832850.6149127,1659832851.077582,1659832851.5399961,1659832852.0043552,1659832852.4671507,1659832852.9298544
55.0,54.7474,0.02040,5.66015e+01,5.66334e+01,5.66376e+01,5.66532e+01,5.66227e+01,5.66146e+01,5.66419e+01,5.66587e+01,5.66336e+01,5.66432e+01,2.43295e-06,1.90019e-06,1.83066e-06,1.56973e-06,2.07817e-06,2.21472e-06,1.75856e-06,1.47849e-06,1.89790e-06,1.73707e-06,1659832854.9560063,1659832855.418697,1659832855.8839264,1659832856.3465688,1659832856.8094466,1659832857.2720802,1659832857.7346776,1659832858.1973314,1659832858.6629875,1659832859.1271071
55.0,54.7478,0.02040,5.65984e+01,5.66337e+01,5.66381e+01,5.66536e+01,5.66218e+01,5.66109e+01,5.66418e+01,5.66587e+01,5.66342e+01,5.66401e+01,2.49128e-06,1.90212e-06,1.82902e-06,1.56996e-06,2.09976e-06,2.28174e-06,1.76721e-06,1.48524e-06,1.89445e-06,1.79492e-06,1659832861.1656556,1659832861.6280322,1659832862.090781,1659832862.5534534,1659832863.016087,1659832863.4786603,1659832863.941431,1659832864.4039307,1659832864.8711767,1659832865.3338268
55.0,54.7476,0.02040,5.66018e+01,5.66340e+01,5.66373e+01,5.66537e+01,5.66224e+01,5.66065e+01,5.66420e+01,5.66593e+01,5.66337e+01,5.66398e+01,2.43117e-06,1.89452e-06,1.83961e-06,1.56530e-06,2.08715e-06,2.35221e-06,1.75961e-06,1.47171e-06,1.89897e-06,1.79691e-06,1659832867.3525465,1659832867.8200843,1659832868.2827156,1659832868.7456093,1659832869.2080364,1659832869.6706812,1659832870.1335278,1659832870.5961099,1659832871.0588186,1659832871.521633
55.0,54.7481,0.02040,5.66023e+01,5.66349e+01,5.66387e+01,5.66541e+01,5.66233e+01,5.66100e+01,5.66428e+01,5.66598e+01,5.66342e+01,5.66433e+01,2.42981e-06,1.88724e-06,1.82462e-06,1.56630e-06,2.08025e-06,2.30281e-06,1.75566e-06,1.47131e-06,1.89841e-06,1.74717e-06,1659832873.5442479,1659832874.0069501,1659832874.4696705,1659832874.9321465,1659832875.394886,1659832875.8575897,1659832876.320009,1659832876.7844248,1659832877.2475781,1659832877.714944
55.0,54.7477,0.02040,5.65997e+01,5.66341e+01,5.66377e+01,5.66539e+01,5.66231e+01,5.66116e+01,5.66427e+01,5.66593e+01,5.66345e+01,5.66429e+01,2.46754e-06,1.89391e-06,1.83321e-06,1.56410e-06,2.07667e-06,2.26865e-06,1.75080e-06,1.47433e-06,1.88763e-06,1.74670e-06,1659832879.7378783,1659832880.2002747,1659832880.6630747,1659832881.1277921,1659832881.5924702,1659832882.0565243,1659832882.5189602,1659832882.981474,1659832883.4439907,1659832883.9067671
55.0,54.7486,0.02040,5.66001e+01,5.66352e+01,5.66384e+01,5.66546e+01,5.66234e+01,5.66121e+01,5.66427e+01,5.66606e+01,5.66356e+01,5.66436e+01,2.47480e-06,1.89026e-06,1.83751e-06,1.56706e-06,2.08741e-06,2.27557e-06,1.76574e-06,1.46698e-06,1.88402e-06,1.74969e-06,1659832885.9243376,1659832886.3869967,1659832886.8498135,1659832887.3121312,1659832887.7748606,1659832888.240229,1659832888.7028291,1659832889.165557,1659832889.6281798,1659832890.0908575
55.0,54.7483,0.02040,5.65985e+01,5.66344e+01,5.66394e+01,5.66540e+01,5.66237e+01,5.66123e+01,5.66431e+01,5.66599e+01,5.66346e+01,5.66441e+01,2.49720e-06,1.89890e-06,1.81469e-06,1.57214e-06,2.07793e-06,2.26773e-06,1.75360e-06,1.47296e-06,1.89492e-06,1.73664e-06,1659832892.1029236,1659832892.5651343,1659832893.027325,1659832893.4899752,1659832893.952202,1659832894.4149914,1659832894.877694,1659832895.344785,1659832895.8110175,1659832896.2737236
55.0,54.7482,0.02040,5.65983e+01,5.66347e+01,5.66384e+01,5.66541e+01,5.66238e+01,5.66163e+01,5.66424e+01,5.66598e+01,5.66349e+01,5.66437e+01,2.49962e-06,1.89268e-06,1.83010e-06,1.56842e-06,2.07342e-06,2.19919e-06,1.76351e-06,1.47329e-06,1.88801e-06,1.74282e-06,1659832898.2920866,1659832898.7547634,1659832899.2174375,1659832899.681159,1659832900.1446164,1659832900.6077983,1659832901.0704587,1659832901.5334618,1659832901.9963388,1659832902.4590116
