Start T, Start V, Stop V, Step V, Num Readings, ADC Rate, Sleep HV, Sleep DAC, Sleep Readings
1659607998.5577476, 51.0, 51.0, 0.1, 800000, 4, 5, 1, 0.05
HV_set (V),HV_rdb (V), HV_err (V),VsCH_6 (V),VsCH_7 (V),VsCH_8 (V),VsCH_9 (V),VsCH_10 (V),VsCH_11 (V),VsCH_12 (V),VsCH_14 (V),VsCH_15 (V),VsCH_16 (V),IsCH_6 (A),IsCH_7 (A),IsCH_8 (A),IsCH_9 (A),IsCH_10 (A),IsCH_11 (A),IsCH_12 (A),IsCH_14 (A),IsCH_15 (A),IsCH_16 (A),TsCH_6 (s),TsCH_7 (s),TsCH_8 (s),TsCH_9 (s),TsCH_10 (s),TsCH_11 (s),TsCH_12 (s),TsCH_14 (s),TsCH_15 (s),TsCH_16 (s)
51.0,50.7297,0.00290,5.27296e+01,5.27295e+01,5.27293e+01,5.27296e+01,5.27295e+01,5.27289e+01,5.27295e+01,5.27296e+01,5.27295e+01,5.27297e+01,1.92722e-09,2.86102e-09,6.76513e-09,1.95702e-09,3.43720e-09,1.31329e-08,4.10279e-09,1.53979e-09,3.01003e-09,6.45717e-10,1659647306.8481448,1659647307.3130453,1659647307.7760386,1659647308.2388093,1659647308.7014303,1659647309.163933,1659647309.6266859,1659647310.0893502,1659647310.5525289,1659647311.0164838
51.0,50.7311,0.00290,5.27310e+01,5.27308e+01,5.27310e+01,5.27309e+01,5.27310e+01,5.27305e+01,5.27310e+01,5.27308e+01,5.27310e+01,5.27309e+01,1.63913e-09,5.07633e-09,2.45372e-09,3.11931e-09,1.60933e-09,1.06295e-08,1.38084e-09,4.62929e-09,2.20537e-09,3.03984e-09,1659647313.0396566,1659647313.5022545,1659647313.9643474,1659647314.4269755,1659647314.889623,1659647315.3519228,1659647315.81468,1659647316.2778776,1659647316.740332,1659647317.2030766
51.0,50.7302,0.00290,5.27301e+01,5.27300e+01,5.27301e+01,5.27300e+01,5.27301e+01,5.27295e+01,5.27301e+01,5.27300e+01,5.27301e+01,5.27300e+01,1.53979e-09,2.90076e-09,2.29478e-09,3.14911e-09,2.29478e-09,1.20501e-08,1.20203e-09,3.01997e-09,2.06629e-09,2.56300e-09,1659647319.2327888,1659647319.7000296,1659647320.1644742,1659647320.6278932,1659647321.0927827,1659647321.555833,1659647322.0202343,1659647322.4828825,1659647322.945522,1659647323.408156
51.0,50.73,0.00290,5.27297e+01,5.27299e+01,5.27299e+01,5.27300e+01,5.27297e+01,5.27293e+01,5.27298e+01,5.27300e+01,5.27298e+01,5.27298e+01,4.41074e-09,2.32458e-09,9.73543e-10,5.06639e-10,4.26173e-09,1.16030e-08,3.11931e-09,-7.94729e-11,3.32793e-09,4.06305e-09,1659647325.4398835,1659647325.9024973,1659647326.365309,1659647326.8287432,1659647327.2921455,1659647327.7567542,1659647328.2200832,1659647328.6826315,1659647329.1455708,1659647329.6078882
51.0,50.7313,0.00290,5.27312e+01,5.27312e+01,5.27313e+01,5.27311e+01,5.27311e+01,5.27306e+01,5.27312e+01,5.27311e+01,5.27312e+01,5.27310e+01,2.46366e-09,1.64906e-09,6.95388e-11,2.88089e-09,3.22858e-09,1.08480e-08,1.48018e-09,3.21865e-09,1.15236e-09,5.24521e-09,1659647331.6372442,1659647332.100473,1659647332.563033,1659647333.0256207,1659647333.4881735,1659647333.950868,1659647334.4135559,1659647334.8760138,1659647335.3387544,1659647335.8020177
51.0,50.7299,0.00290,5.27297e+01,5.27299e+01,5.27298e+01,5.27298e+01,5.27297e+01,5.27293e+01,5.27297e+01,5.27298e+01,5.27297e+01,5.27297e+01,3.15905e-09,8.94070e-11,1.82788e-09,2.31465e-09,2.75175e-09,1.06295e-08,3.52661e-09,9.73543e-10,3.37760e-09,3.22858e-09,1659647337.828621,1659647338.2917607,1659647338.7543585,1659647339.2164497,1659647339.6791818,1659647340.1417594,1659647340.6069968,1659647341.0696251,1659647341.5327644,1659647341.996087
51.0,50.7309,0.00290,5.27307e+01,5.27308e+01,5.27309e+01,5.27309e+01,5.27308e+01,5.27303e+01,5.27306e+01,5.27307e+01,5.27306e+01,5.27306e+01,3.56634e-09,1.21196e-09,-4.56969e-10,6.95388e-11,2.12590e-09,1.02619e-08,5.39422e-09,3.58621e-09,4.50015e-09,4.60943e-09,1659647344.0274882,1659647344.4901443,1659647344.952197,1659647345.416115,1659647345.8789527,1659647346.341577,1659647346.804132,1659647347.266795,1659647347.7294657,1659647348.1926115
51.0,50.7304,0.00290,5.27302e+01,5.27303e+01,5.27302e+01,5.27302e+01,5.27302e+01,5.27297e+01,5.27303e+01,5.27302e+01,5.27302e+01,5.27302e+01,3.01003e-09,1.72853e-09,3.24845e-09,3.73522e-09,3.76503e-09,1.17024e-08,2.21531e-09,2.90076e-09,2.53320e-09,4.07298e-09,1659647350.2204282,1659647350.6831028,1659647351.1458662,1659647351.6082113,1659647352.0708036,1659647352.5333138,1659647352.996709,1659647353.4598706,1659647353.9225798,1659647354.38523
51.0,50.7303,0.00290,5.27301e+01,5.27302e+01,5.27301e+01,5.27304e+01,5.27301e+01,5.27296e+01,5.27301e+01,5.27301e+01,5.27301e+01,5.27301e+01,3.13918e-09,1.45038e-09,4.11272e-09,-9.13938e-10,2.52326e-09,1.11163e-08,3.63588e-09,3.43720e-09,3.32793e-09,3.98358e-09,1659647356.4166627,1659647356.881834,1659647357.344263,1659647357.807115,1659647358.2697678,1659647358.7321641,1659647359.19493,1659647359.6575181,1659647360.1244845,1659647360.5880597
51.0,50.7306,0.00290,5.27304e+01,5.27305e+01,5.27305e+01,5.27305e+01,5.27304e+01,5.27299e+01,5.27304e+01,5.27305e+01,5.27304e+01,5.27302e+01,2.58287e-09,1.89741e-09,1.56959e-09,1.62919e-09,2.83122e-09,1.10467e-08,3.73522e-09,2.32458e-09,3.07957e-09,6.31809e-09,1659647362.622938,1659647363.085695,1659647363.5480049,1659647364.012293,1659647364.476666,1659647364.9399023,1659647365.4026241,1659647365.8651228,1659647366.3281903,1659647366.790903
51.0,50.7297,0.00290,5.27294e+01,5.27296e+01,5.27297e+01,5.27294e+01,5.27295e+01,5.27291e+01,5.27295e+01,5.27296e+01,5.27296e+01,5.27295e+01,4.47035e-09,1.21196e-09,8.04663e-10,4.30147e-09,3.30806e-09,1.02917e-08,3.12924e-09,1.64906e-09,2.02656e-09,3.92397e-09,1659647368.8176894,1659647369.2799802,1659647369.741627,1659647370.2121704,1659647370.6748781,1659647371.136408,1659647371.6000042,1659647372.0625575,1659647372.5252333,1659647372.9883542
51.0,50.7301,0.00290,5.27300e+01,5.27301e+01,5.27300e+01,5.27300e+01,5.27300e+01,5.27294e+01,5.27299e+01,5.27300e+01,5.27299e+01,5.27298e+01,1.86761e-09,8.24531e-10,1.56959e-09,2.43386e-09,2.07623e-09,1.13646e-08,3.95377e-09,1.79807e-09,4.00345e-09,5.00679e-09,1659647375.0260065,1659647375.4909773,1659647375.9536161,1659647376.4160445,1659647376.8776443,1659647377.3401277,1659647377.8027263,1659647378.2653048,1659647378.7292335,1659647379.1921952
51.0,50.7302,0.00290,5.27300e+01,5.27302e+01,5.27300e+01,5.27301e+01,5.27299e+01,5.27295e+01,5.27300e+01,5.27301e+01,5.27299e+01,5.27300e+01,2.96036e-09,-3.27826e-10,3.01997e-09,1.07288e-09,4.44055e-09,1.12454e-08,3.58621e-09,1.77821e-09,4.56969e-09,3.42727e-09,1659647381.2318923,1659647381.6960227,1659647382.158799,1659647382.6242573,1659647383.0882106,1659647383.5507252,1659647384.0121057,1659647384.4747012,1659647384.9360883,1659647385.3987749
51.0,50.7301,0.00290,5.27299e+01,5.27300e+01,5.27300e+01,5.27299e+01,5.27298e+01,5.27295e+01,5.27298e+01,5.27301e+01,5.27299e+01,5.27299e+01,2.69214e-09,2.36432e-09,1.94709e-09,3.51667e-09,4.93725e-09,9.80496e-09,4.38094e-09,6.45717e-10,2.52326e-09,3.69549e-09,1659647387.4387584,1659647387.9014482,1659647388.3647742,1659647388.8281388,1659647389.2908616,1659647389.7535446,1659647390.2159603,1659647390.6787643,1659647391.1414037,1659647391.6085858
51.0,50.7293,0.00290,5.27292e+01,5.27292e+01,5.27292e+01,5.27291e+01,5.27291e+01,5.27287e+01,5.27291e+01,5.27292e+01,5.27292e+01,5.27291e+01,1.15236e-09,2.14577e-09,1.89741e-09,2.98023e-09,3.55641e-09,1.02917e-08,3.00010e-09,2.28484e-09,1.17222e-09,3.53654e-09,1659647393.6432161,1659647394.1057603,1659647394.5680296,1659647395.0305874,1659647395.4938293,1659647395.9563575,1659647396.4189312,1659647396.8824341,1659647397.3445182,1659647397.8080208
51.0,50.7287,0.00290,5.27285e+01,5.27285e+01,5.27286e+01,5.27285e+01,5.27285e+01,5.27281e+01,5.27285e+01,5.27286e+01,5.27285e+01,5.27285e+01,2.83122e-09,2.67227e-09,1.62919e-09,3.07957e-09,3.04977e-09,9.79503e-09,2.91069e-09,1.49012e-09,3.00010e-09,3.29812e-09,1659647399.8320043,1659647400.2946332,1659647400.757225,1659647401.2204757,1659647401.6833038,1659647402.1469984,1659647402.609822,1659647403.0719843,1659647403.5345316,1659647403.9952984
51.0,50.7296,0.00290,5.27295e+01,5.27295e+01,5.27295e+01,5.27295e+01,5.27294e+01,5.27289e+01,5.27294e+01,5.27294e+01,5.27296e+01,5.27294e+01,2.32458e-09,1.03315e-09,1.19209e-09,2.09610e-09,2.75175e-09,1.10269e-08,3.79483e-09,3.08951e-09,-1.29143e-10,2.59280e-09,1659647406.0229685,1659647406.4882197,1659647406.9509056,1659647407.413716,1659647407.8759975,1659647408.340481,1659647408.8030539,1659647409.2678907,1659647409.732348,1659647410.1951873
51.0,50.7294,0.00290,5.27293e+01,5.27293e+01,5.27293e+01,5.27294e+01,5.27292e+01,5.27287e+01,5.27292e+01,5.27294e+01,5.27293e+01,5.27291e+01,2.21531e-09,1.97689e-09,1.90735e-09,-7.15256e-10,3.25839e-09,1.22885e-08,3.91404e-09,4.66903e-10,1.40071e-09,4.77831e-09,1659647412.2257764,1659647412.6881423,1659647413.1508532,1659647413.6134148,1659647414.0759108,1659647414.538575,1659647415.0012956,1659647415.4644096,1659647415.9269335,1659647416.389708
51.0,50.7302,0.00290,5.27300e+01,5.27299e+01,5.27301e+01,5.27301e+01,5.27300e+01,5.27296e+01,5.27300e+01,5.27302e+01,5.27302e+01,5.27299e+01,4.09285e-09,4.40081e-09,1.35104e-09,9.93411e-10,2.99017e-09,1.03911e-08,3.45707e-09,1.29143e-10,6.95388e-10,4.89751e-09,1659647418.4165208,1659647418.8798494,1659647419.3424807,1659647419.8051732,1659647420.267988,1659647420.7307143,1659647421.1937904,1659647421.6560216,1659647422.1188145,1659647422.5815504
51.0,50.7298,0.00290,5.27297e+01,5.27297e+01,5.27297e+01,5.27296e+01,5.27296e+01,5.27291e+01,5.27297e+01,5.27297e+01,5.27296e+01,5.27297e+01,1.29143e-09,1.30137e-09,1.95702e-09,2.87096e-09,3.65575e-09,1.24872e-08,2.06629e-09,1.81794e-09,3.13918e-09,1.58946e-09,1659647424.6029046,1659647425.064377,1659647425.5268774,1659647425.9899719,1659647426.4524229,1659647426.9150724,1659647427.379784,1659647427.8436446,1659647428.306315,1659647428.7684555
51.0,50.7288,0.00290,5.27286e+01,5.27287e+01,5.27286e+01,5.27286e+01,5.27286e+01,5.27282e+01,5.27287e+01,5.27287e+01,5.27287e+01,5.27285e+01,3.86437e-09,2.49346e-09,3.66569e-09,3.17891e-09,3.27826e-09,1.08282e-08,2.39412e-09,1.91728e-09,8.44399e-10,5.14587e-09,1659647430.7931843,1659647431.256085,1659647431.7189107,1659647432.1817293,1659647432.6443384,1659647433.107033,1659647433.5696332,1659647434.0321295,1659647434.4957595,1659647434.9583712
51.0,50.7299,0.00290,5.27297e+01,5.27298e+01,5.27297e+01,5.27297e+01,5.27298e+01,5.27290e+01,5.27296e+01,5.27300e+01,5.27296e+01,5.27297e+01,3.75509e-09,1.71860e-09,2.70208e-09,2.51333e-09,2.01662e-09,1.53085e-08,5.18560e-09,-8.44399e-10,4.60943e-09,3.41733e-09,1659647436.9878762,1659647437.4506931,1659647437.9136052,1659647438.376017,1659647438.838717,1659647439.3020246,1659647439.7646387,1659647440.2276807,1659647440.6903474,1659647441.1526072
51.0,50.73,0.00290,5.27298e+01,5.27298e+01,5.27299e+01,5.27298e+01,5.27298e+01,5.27294e+01,5.27298e+01,5.27301e+01,5.27298e+01,5.27297e+01,3.77496e-09,3.46700e-09,1.65900e-09,2.57293e-09,2.71201e-09,9.70562e-09,2.93056e-09,-1.15236e-09,3.68555e-09,5.25514e-09,1659647443.1749382,1659647443.6396809,1659647444.1023057,1659647444.564933,1659647445.0285704,1659647445.4904022,1659647445.9532588,1659647446.4164395,1659647446.8790593,1659647447.3418126
51.0,50.7286,0.00290,5.27284e+01,5.27284e+01,5.27284e+01,5.27284e+01,5.27283e+01,5.27279e+01,5.27284e+01,5.27284e+01,5.27284e+01,5.27283e+01,3.60608e-09,2.95043e-09,3.83457e-09,3.45707e-09,4.63923e-09,1.12553e-08,4.00345e-09,2.79148e-09,3.38753e-09,4.17233e-09,1659647449.3718486,1659647449.8358884,1659647450.2984405,1659647450.761166,1659647451.2242894,1659647451.6869555,1659647452.149676,1659647452.6122653,1659647453.0747705,1659647453.537449
51.0,50.7306,0.00290,5.27304e+01,5.27304e+01,5.27305e+01,5.27305e+01,5.27306e+01,5.27300e+01,5.27304e+01,5.27304e+01,5.27304e+01,5.27303e+01,3.58621e-09,3.78489e-09,1.37091e-09,2.38419e-09,7.74860e-10,1.02520e-08,3.34779e-09,2.95043e-09,2.55307e-09,4.50015e-09,1659647455.5763266,1659647456.0389593,1659647456.5016983,1659647456.9640784,1659647457.4266453,1659647457.8893397,1659647458.3531446,1659647458.8160498,1659647459.2785676,1659647459.741352
51.0,50.7296,0.00290,5.27294e+01,5.27295e+01,5.27294e+01,5.27295e+01,5.27295e+01,5.27290e+01,5.27293e+01,5.27296e+01,5.27294e+01,5.27294e+01,2.75175e-09,2.22524e-09,2.50340e-09,1.51992e-09,2.08616e-09,1.05302e-08,4.90745e-09,5.46376e-10,2.90076e-09,3.56634e-09,1659647461.7757423,1659647462.2407131,1659647462.7037826,1659647463.1663895,1659647463.6291397,1659647464.0924263,1659647464.5589483,1659647465.0215502,1659647465.484064,1659647465.9468274
51.0,50.7312,0.00290,5.27309e+01,5.27310e+01,5.27311e+01,5.27311e+01,5.27310e+01,5.27305e+01,5.27310e+01,5.27310e+01,5.27310e+01,5.27311e+01,5.53330e-09,2.66234e-09,2.03649e-09,2.19544e-09,3.19878e-09,1.11957e-08,3.77496e-09,2.69214e-09,3.21865e-09,1.30137e-09,1659647467.974751,1659647468.437483,1659647468.8998928,1659647469.3626018,1659647469.8280642,1659647470.290816,1659647470.7533438,1659647471.2173874,1659647471.6800904,1659647472.142726
51.0,50.7295,0.00290,5.27293e+01,5.27294e+01,5.27294e+01,5.27293e+01,5.27294e+01,5.27289e+01,5.27293e+01,5.27294e+01,5.27294e+01,5.27291e+01,3.68555e-09,1.55965e-09,2.47359e-09,3.00010e-09,1.50005e-09,9.61622e-09,3.29812e-09,1.15236e-09,2.22524e-09,6.16908e-09,1659647474.1708233,1659647474.6336484,1659647475.0958533,1659647475.5612173,1659647476.0241694,1659647476.4868357,1659647476.9494414,1659647477.4119494,1659647477.8746138,1659647478.3401947
51.0,50.7303,0.00290,5.27300e+01,5.27303e+01,5.27301e+01,5.27302e+01,5.27301e+01,5.27296e+01,5.27302e+01,5.27302e+01,5.27301e+01,5.27301e+01,4.82798e-09,7.35124e-10,3.35773e-09,1.22190e-09,4.07298e-09,1.12454e-08,8.84136e-10,1.73847e-09,3.70542e-09,3.66569e-09,1659647480.3767715,1659647480.8397899,1659647481.3023648,1659647481.7645078,1659647482.2276554,1659647482.6904085,1659647483.1529367,1659647483.6163375,1659647484.0789685,1659647484.5415714
51.0,50.7302,0.00290,5.27301e+01,5.27300e+01,5.27301e+01,5.27301e+01,5.27301e+01,5.27295e+01,5.27302e+01,5.27301e+01,5.27301e+01,5.27300e+01,1.80801e-09,2.54313e-09,1.16229e-09,2.29478e-09,1.85768e-09,1.12851e-08,6.15915e-10,1.54972e-09,9.73543e-10,3.64582e-09,1659647486.579865,1659647487.0423174,1659647487.5043375,1659647487.9668756,1659647488.4296393,1659647488.8918974,1659647489.3545315,1659647489.8173041,1659647490.2807655,1659647490.7437153
51.0,50.7302,0.00290,5.27301e+01,5.27301e+01,5.27302e+01,5.27300e+01,5.27301e+01,5.27296e+01,5.27300e+01,5.27301e+01,5.27300e+01,5.27299e+01,1.16229e-09,2.26498e-09,1.39078e-10,3.62595e-09,1.73847e-09,1.06196e-08,2.87096e-09,1.63913e-09,2.64247e-09,4.61936e-09,1659647492.7762275,1659647493.2389174,1659647493.7042313,1659647494.1670334,1659647494.6297562,1659647495.0921106,1659647495.5548654,1659647496.0175018,1659647496.480045,1659647496.9428701
51.0,50.7291,0.00290,5.27289e+01,5.27290e+01,5.27289e+01,5.27290e+01,5.27289e+01,5.27284e+01,5.27290e+01,5.27291e+01,5.27290e+01,5.27290e+01,3.18885e-09,2.20537e-09,3.03984e-09,1.59939e-09,2.73188e-09,1.22984e-08,1.83781e-09,-8.04663e-10,2.15570e-09,2.42392e-09,1659647498.96062,1659647499.4240363,1659647499.8866725,1659647500.3493423,1659647500.8126166,1659647501.2756069,1659647501.739671,1659647502.2050788,1659647502.6682937,1659647503.131144
51.0,50.7295,0.00290,5.27293e+01,5.27293e+01,5.27294e+01,5.27293e+01,5.27293e+01,5.27288e+01,5.27293e+01,5.27295e+01,5.27293e+01,5.27292e+01,3.05971e-09,3.41733e-09,2.29478e-09,2.67227e-09,3.37760e-09,1.08480e-08,3.80476e-09,5.46376e-10,3.49681e-09,4.31140e-09,1659647505.1598127,1659647505.6247017,1659647506.0879781,1659647506.5522704,1659647507.0148246,1659647507.4775865,1659647507.94006,1659647508.4027326,1659647508.8654606,1659647509.3280895
51.0,50.731,0.00290,5.27308e+01,5.27309e+01,5.27308e+01,5.27309e+01,5.27310e+01,5.27302e+01,5.27310e+01,5.27309e+01,5.27309e+01,5.27307e+01,3.19878e-09,2.02656e-09,2.74181e-09,1.90735e-09,6.85453e-10,1.25666e-08,7.45058e-10,1.96695e-09,2.34445e-09,5.42402e-09,1659647511.3645973,1659647511.8279505,1659647512.2933168,1659647512.7565687,1659647513.2242606,1659647513.6870613,1659647514.1497803,1659647514.6120179,1659647515.0747006,1659647515.5377562
51.0,50.7305,0.00290,5.27303e+01,5.27304e+01,5.27303e+01,5.27304e+01,5.27303e+01,5.27299e+01,5.27302e+01,5.27305e+01,5.27302e+01,5.27303e+01,2.72195e-09,2.15570e-09,2.86102e-09,2.28484e-09,2.57293e-09,9.60628e-09,4.33127e-09,4.96705e-10,4.70877e-09,2.67227e-09,1659647517.5651636,1659647518.0308506,1659647518.4936466,1659647518.9560785,1659647519.4186306,1659647519.88138,1659647520.344681,1659647520.8076622,1659647521.2704515,1659647521.7331178
51.0,50.73,0.00290,5.27298e+01,5.27298e+01,5.27298e+01,5.27300e+01,5.27297e+01,5.27294e+01,5.27296e+01,5.27300e+01,5.27298e+01,5.27299e+01,3.82463e-09,2.58287e-09,3.59615e-09,-1.98682e-10,4.36107e-09,9.70562e-09,6.60618e-09,6.15915e-10,2.86102e-09,1.79807e-09,1659647523.7717433,1659647524.238075,1659647524.7001247,1659647525.1627774,1659647525.6255615,1659647526.0879378,1659647526.550544,1659647527.0160754,1659647527.478895,1659647527.9415786
51.0,50.7294,0.00290,5.27292e+01,5.27293e+01,5.27293e+01,5.27294e+01,5.27292e+01,5.27287e+01,5.27291e+01,5.27293e+01,5.27293e+01,5.27291e+01,3.07957e-09,1.19209e-09,1.51992e-09,5.36442e-10,2.72195e-09,1.17322e-08,4.80811e-09,1.90735e-09,1.98682e-09,5.02666e-09,1659647529.9774466,1659647530.440152,1659647530.9028885,1659647531.3660002,1659647531.8288448,1659647532.2921455,1659647532.7555766,1659647533.2198722,1659647533.6824164,1659647534.1449182
51.0,50.7312,0.00290,5.27310e+01,5.27311e+01,5.27311e+01,5.27311e+01,5.27309e+01,5.27306e+01,5.27309e+01,5.27311e+01,5.27312e+01,5.27309e+01,2.69214e-09,2.14577e-09,1.48018e-09,1.36097e-09,4.35114e-09,1.01030e-08,5.52336e-09,9.23872e-10,-1.29143e-10,5.44389e-09,1659647536.16686,1659647536.629471,1659647537.0948923,1659647537.5563674,1659647538.0189204,1659647538.481592,1659647538.9440181,1659647539.4067333,1659647539.8694005,1659647540.333891
51.0,50.7306,0.00290,5.27305e+01,5.27304e+01,5.27305e+01,5.27305e+01,5.27304e+01,5.27301e+01,5.27303e+01,5.27305e+01,5.27304e+01,5.27303e+01,1.66893e-09,2.76168e-09,1.64906e-09,2.37425e-09,3.40740e-09,8.49366e-09,5.31475e-09,2.27491e-09,3.14911e-09,5.01672e-09,1659647542.3641984,1659647542.826971,1659647543.2896426,1659647543.7521327,1659647544.2149088,1659647544.6774263,1659647545.1408737,1659647545.6042519,1659647546.0669434,1659647546.5296254
51.0,50.73,0.00290,5.27299e+01,5.27301e+01,5.27298e+01,5.27298e+01,5.27298e+01,5.27294e+01,5.27298e+01,5.27298e+01,5.27299e+01,5.27297e+01,2.43386e-09,-9.53674e-10,3.01997e-09,2.64247e-09,2.60274e-09,1.02023e-08,2.76168e-09,2.82129e-09,1.00334e-09,5.19554e-09,1659647548.559813,1659647549.0238488,1659647549.4863753,1659647549.950675,1659647550.413335,1659647550.8765674,1659647551.3397143,1659647551.8023427,1659647552.2644804,1659647552.7277462
51.0,50.73,0.00290,5.27298e+01,5.27298e+01,5.27298e+01,5.27299e+01,5.27298e+01,5.27293e+01,5.27298e+01,5.27299e+01,5.27299e+01,5.27297e+01,2.90076e-09,3.15905e-09,2.55307e-09,1.76827e-09,3.82463e-09,1.15434e-08,4.06305e-09,2.06629e-09,2.00669e-09,5.06639e-09,1659647554.7418678,1659647555.2041764,1659647555.666995,1659647556.1295903,1659647556.5921087,1659647557.0549943,1659647557.517662,1659647557.980156,1659647558.4427967,1659647558.9055355
51.0,50.7306,0.00290,5.27303e+01,5.27306e+01,5.27305e+01,5.27305e+01,5.27304e+01,5.27300e+01,5.27304e+01,5.27304e+01,5.27304e+01,5.27304e+01,4.28160e-09,1.78814e-10,2.22524e-09,2.17557e-09,3.04977e-09,9.82483e-09,4.16239e-09,2.78155e-09,2.99017e-09,3.60608e-09,1659647560.9229522,1659647561.385669,1659647561.8482182,1659647562.3108726,1659647562.7734,1659647563.2361014,1659647563.6987927,1659647564.1614332,1659647564.6242173,1659647565.0869756
51.0,50.7307,0.00290,5.27304e+01,5.27306e+01,5.27307e+01,5.27306e+01,5.27306e+01,5.27300e+01,5.27305e+01,5.27305e+01,5.27307e+01,5.27305e+01,4.81804e-09,1.45038e-09,3.97364e-11,1.59939e-09,1.61926e-09,1.20799e-08,2.59280e-09,2.52326e-09,7.54992e-10,3.33786e-09,1659647567.1020145,1659647567.5646698,1659647568.027765,1659647568.490282,1659647568.952249,1659647569.4150279,1659647569.8776393,1659647570.3401203,1659647570.803641,1659647571.2677016
51.0,50.7311,0.00290,5.27308e+01,5.27308e+01,5.27310e+01,5.27309e+01,5.27309e+01,5.27303e+01,5.27309e+01,5.27309e+01,5.27312e+01,5.27307e+01,4.18226e-09,5.37435e-09,2.30471e-09,3.92397e-09,3.30806e-09,1.39972e-08,3.08951e-09,3.47694e-09,-1.17222e-09,6.84460e-09,1659647573.3029714,1659647573.766245,1659647574.2291818,1659647574.6919498,1659647575.154717,1659647575.6174333,1659647576.0807815,1659647576.5441535,1659647577.0069616,1659647577.469581
51.0,50.7298,0.00290,5.27296e+01,5.27297e+01,5.27296e+01,5.27296e+01,5.27295e+01,5.27292e+01,5.27295e+01,5.27297e+01,5.27297e+01,5.27295e+01,3.69549e-09,2.42392e-09,3.08951e-09,2.56300e-09,4.29153e-09,1.00036e-08,5.04653e-09,1.72853e-09,1.03315e-09,4.49022e-09,1659647579.4924607,1659647579.9561477,1659647580.4210413,1659647580.8840065,1659647581.3467512,1659647581.8094525,1659647582.2719223,1659647582.739221,1659647583.2037628,1659647583.66805
51.0,50.7295,0.00290,5.27293e+01,5.27293e+01,5.27293e+01,5.27295e+01,5.27293e+01,5.27289e+01,5.27292e+01,5.27294e+01,5.27294e+01,5.27293e+01,3.76503e-09,2.64247e-09,2.55307e-09,3.87430e-10,3.12924e-09,1.05500e-08,4.67896e-09,1.13249e-09,1.65900e-09,3.01997e-09,1659647585.689818,1659647586.1521268,1659647586.6174,1659647587.08024,1659647587.5445547,1659647588.0076647,1659647588.470214,1659647588.9324133,1659647589.39504,1659647589.8576727
51.0,50.7316,0.00290,5.27315e+01,5.27315e+01,5.27314e+01,5.27315e+01,5.27315e+01,5.27309e+01,5.27314e+01,5.27315e+01,5.27315e+01,5.27313e+01,2.31465e-09,2.12590e-09,2.61267e-09,2.15570e-09,1.10269e-09,1.08480e-08,3.77496e-09,1.46031e-09,1.93715e-09,4.75844e-09,1659647591.8853421,1659647592.3486605,1659647592.8116841,1659647593.2743843,1659647593.7364671,1659647594.1998935,1659647594.6626244,1659647595.1253135,1659647595.5887263,1659647596.0520735
51.0,50.7298,0.00290,5.27296e+01,5.27297e+01,5.27296e+01,5.27297e+01,5.27296e+01,5.27292e+01,5.27296e+01,5.27296e+01,5.27297e+01,5.27295e+01,3.51667e-09,1.85768e-09,3.21865e-09,1.54972e-09,4.03325e-09,1.02421e-08,3.90410e-09,3.18885e-09,1.10269e-09,5.05646e-09,1659647598.0788124,1659647598.5415032,1659647599.0040283,1659647599.4712327,1659647599.9357452,1659647600.3982947,1659647600.860786,1659647601.3239427,1659647601.7866611,1659647602.2494097
51.0,50.7307,0.00290,5.27305e+01,5.27307e+01,5.27305e+01,5.27306e+01,5.27306e+01,5.27302e+01,5.27305e+01,5.27305e+01,5.27306e+01,5.27304e+01,3.48687e-09,-1.19209e-10,3.62595e-09,2.36432e-09,1.05302e-09,7.85788e-09,3.26832e-09,3.16898e-09,1.49012e-09,4.24186e-09,1659647604.2757747,1659647604.7402725,1659647605.2048886,1659647605.667885,1659647606.1304717,1659647606.593186,1659647607.0564597,1659647607.5190485,1659647607.9816904,1659647608.4441254
51.0,50.7305,0.00290,5.27302e+01,5.27305e+01,5.27303e+01,5.27304e+01,5.27304e+01,5.27298e+01,5.27303e+01,5.27303e+01,5.27304e+01,5.27304e+01,4.38094e-09,1.98682e-11,2.81135e-09,1.04308e-09,1.76827e-09,1.09871e-08,3.77496e-09,3.11931e-09,1.71860e-09,2.08616e-09,1659647610.471916,1659647610.934663,1659647611.3974514,1659647611.8600073,1659647612.322669,1659647612.785382,1659647613.2479894,1659647613.710731,1659647614.1735911,1659647614.6360989
51.0,50.7304,0.00290,5.27301e+01,5.27304e+01,5.27303e+01,5.27302e+01,5.27303e+01,5.27296e+01,5.27303e+01,5.27303e+01,5.27302e+01,5.27302e+01,4.63923e-09,3.67562e-10,1.02321e-09,2.93056e-09,1.56959e-09,1.41561e-08,8.64267e-10,1.95702e-09,2.79148e-09,2.97030e-09,1659647616.6608386,1659647617.130161,1659647617.5927603,1659647618.0557425,1659647618.5195737,1659647618.9822686,1659647619.4445415,1659647619.9078531,1659647620.3706396,1659647620.833306
