Start T, Start V, Stop V, Step V, Num Readings, ADC Rate, Sleep HV, Sleep DAC, Sleep Readings
1659849617.2475626, 55.0, 55.0, 5.0, 5000, 4, 5, 1, 0.05
HV_set (V),HV_rdb (V), HV_err (V),VsCH_16 (V),IsCH_16 (A),TsCH_16 (s)
55.0,54.7475,0.02230,5.65679e+01,2.99444e-06,1659851760.922599
55.0,54.747,0.02230,5.65647e+01,3.03970e-06,1659851762.9415016
55.0,54.7463,0.02230,5.65648e+01,3.02536e-06,1659851764.9596193
55.0,54.7465,0.02230,5.65634e+01,3.05231e-06,1659851766.980199
55.0,54.7461,0.02230,5.65642e+01,3.03169e-06,1659851769.002573
55.0,54.7454,0.02230,5.65626e+01,3.04794e-06,1659851771.0188055
55.0,54.747,0.02230,5.65628e+01,3.07134e-06,1659851773.0468032
55.0,54.7456,0.02230,5.65626e+01,3.05142e-06,1659851775.0652754
55.0,54.7483,0.02230,5.65729e+01,2.92348e-06,1659851777.0776162
55.0,54.7475,0.02230,5.65639e+01,3.06129e-06,1659851779.097155
55.0,54.7471,0.02230,5.65676e+01,2.99229e-06,1659851781.1078312
55.0,54.7468,0.02230,5.65647e+01,3.03658e-06,1659851783.1195726
55.0,54.7467,0.02230,5.65637e+01,3.05123e-06,1659851785.1357946
55.0,54.746,0.02230,5.65600e+01,3.10083e-06,1659851787.1512887
55.0,54.7472,0.02230,5.65618e+01,3.09148e-06,1659851789.1643026
55.0,54.7465,0.02230,5.65657e+01,3.01453e-06,1659851791.1725187
55.0,54.7472,0.02230,5.65644e+01,3.04697e-06,1659851793.1860003
55.0,54.7463,0.02230,5.65659e+01,3.00804e-06,1659851795.1982133
55.0,54.7464,0.02230,5.65626e+01,3.06441e-06,1659851797.2154875
55.0,54.7467,0.02230,5.65648e+01,3.03189e-06,1659851799.2316248
55.0,54.7468,0.02230,5.65615e+01,3.08917e-06,1659851801.260309
55.0,54.7467,0.02230,5.65619e+01,3.08024e-06,1659851803.2793264
55.0,54.747,0.02230,5.65668e+01,3.00440e-06,1659851805.3074226
55.0,54.7469,0.02230,5.65635e+01,3.05704e-06,1659851807.3226163
55.0,54.7469,0.02230,5.65649e+01,3.03470e-06,1659851809.3430483
55.0,54.7475,0.02230,5.65630e+01,3.07588e-06,1659851811.358431
55.0,54.7474,0.02230,5.65632e+01,3.07151e-06,1659851813.3835602
55.0,54.7463,0.02230,5.65639e+01,3.04131e-06,1659851815.4033601
55.0,54.7463,0.02230,5.65601e+01,3.10334e-06,1659851817.420714
55.0,54.7467,0.02230,5.65636e+01,3.05167e-06,1659851819.4345446
55.0,54.746,0.02230,5.65647e+01,3.02285e-06,1659851821.4520226
55.0,54.7468,0.02230,5.65639e+01,3.04938e-06,1659851823.4784665
55.0,54.7474,0.02230,5.65648e+01,3.04419e-06,1659851825.5033767
55.0,54.747,0.02230,5.65612e+01,3.09719e-06,1659851827.5461204
55.0,54.7461,0.02230,5.65635e+01,3.04431e-06,1659851829.582607
55.0,54.747,0.02230,5.65643e+01,3.04502e-06,1659851831.608321
55.0,54.747,0.02230,5.65638e+01,3.05345e-06,1659851833.6481993
55.0,54.7473,0.02230,5.65632e+01,3.06943e-06,1659851835.676104
55.0,54.747,0.02230,5.65662e+01,3.01454e-06,1659851837.7038038
55.0,54.7468,0.02230,5.65647e+01,3.03593e-06,1659851839.743844
55.0,54.7458,0.02230,5.65643e+01,3.02506e-06,1659851841.7787075
55.0,54.7481,0.02230,5.65620e+01,3.10225e-06,1659851843.8151104
55.0,54.7476,0.02230,5.65620e+01,3.09343e-06,1659851845.849516
55.0,54.7471,0.02230,5.65630e+01,3.06885e-06,1659851847.8788495
55.0,54.7467,0.02230,5.65623e+01,3.07460e-06,1659851849.9168077
55.0,54.7467,0.02230,5.65634e+01,3.05551e-06,1659851851.942573
55.0,54.7468,0.02230,5.65665e+01,3.00585e-06,1659851853.9830065
55.0,54.7469,0.02230,5.65633e+01,3.06137e-06,1659851856.0201364
55.0,54.7472,0.02230,5.65660e+01,3.02047e-06,1659851858.0525253
55.0,54.7468,0.02230,5.65637e+01,3.05184e-06,1659851860.0710096
55.0,54.7468,0.02230,5.65638e+01,3.05039e-06,1659851862.1045768
55.0,54.7473,0.02230,5.65665e+01,3.01410e-06,1659851864.1442506
55.0,54.7465,0.02230,5.65649e+01,3.02786e-06,1659851866.1638005
55.0,54.7471,0.02230,5.65669e+01,3.00383e-06,1659851868.1922445
55.0,54.748,0.02230,5.65664e+01,3.02696e-06,1659851870.2236414
55.0,54.746,0.02230,5.65605e+01,3.09248e-06,1659851872.2448356
55.0,54.7467,0.02230,5.65628e+01,3.06649e-06,1659851874.2740252
55.0,54.7464,0.02230,5.65626e+01,3.06451e-06,1659851876.311757
55.0,54.7462,0.02230,5.65642e+01,3.03424e-06,1659851878.353996
55.0,54.7478,0.02230,5.65635e+01,3.07242e-06,1659851880.3805764
55.0,54.7466,0.02230,5.65657e+01,3.01516e-06,1659851882.413801
55.0,54.7476,0.02230,5.65638e+01,3.06482e-06,1659851884.4319315
55.0,54.7473,0.02230,5.65616e+01,3.09562e-06,1659851886.4550018
55.0,54.7468,0.02230,5.65631e+01,3.06183e-06,1659851888.472286
55.0,54.7472,0.02230,5.65623e+01,3.08197e-06,1659851890.4887435
55.0,54.7462,0.02230,5.65608e+01,3.09038e-06,1659851892.5045023
55.0,54.7466,0.02230,5.65626e+01,3.06752e-06,1659851894.5138657
55.0,54.7464,0.02230,5.65614e+01,3.08464e-06,1659851896.5440512
55.0,54.7479,0.02230,5.65610e+01,3.11573e-06,1659851898.5604153
55.0,54.7471,0.02230,5.65633e+01,3.06409e-06,1659851900.5920703
55.0,54.7469,0.02230,5.65609e+01,3.10031e-06,1659851902.614901
55.0,54.7464,0.02230,5.65604e+01,3.10046e-06,1659851904.6248636
55.0,54.7468,0.02230,5.65644e+01,3.04029e-06,1659851906.639068
55.0,54.7465,0.02230,5.65605e+01,3.10134e-06,1659851908.6545255
55.0,54.7477,0.02230,5.65645e+01,3.05376e-06,1659851910.6738255
55.0,54.7464,0.02230,5.65632e+01,3.05332e-06,1659851912.6827729
55.0,54.7472,0.02230,5.65649e+01,3.03992e-06,1659851914.7141316
55.0,54.7476,0.02230,5.65648e+01,3.04794e-06,1659851916.7256877
55.0,54.7472,0.02230,5.65654e+01,3.03024e-06,1659851918.7443874
55.0,54.7473,0.02230,5.65640e+01,3.05554e-06,1659851920.7542732
55.0,54.7486,0.02230,5.65650e+01,3.06113e-06,1659851922.7804203
55.0,54.7474,0.02230,5.65645e+01,3.04926e-06,1659851924.7959101
55.0,54.7464,0.02230,5.65623e+01,3.06961e-06,1659851926.8133008
55.0,54.7475,0.02230,5.65622e+01,3.08844e-06,1659851928.8243966
55.0,54.7471,0.02230,5.65647e+01,3.04021e-06,1659851930.837812
55.0,54.7477,0.02230,5.65628e+01,3.08305e-06,1659851932.8539026
55.0,54.7462,0.02230,5.65608e+01,3.09040e-06,1659851934.8648605
55.0,54.7479,0.02230,5.65649e+01,3.05057e-06,1659851936.887843
55.0,54.7466,0.02230,5.65633e+01,3.05631e-06,1659851938.9009283
55.0,54.7472,0.02230,5.65648e+01,3.04121e-06,1659851940.9217162
55.0,54.7474,0.02230,5.65639e+01,3.05909e-06,1659851942.9391909
55.0,54.7474,0.02230,5.65647e+01,3.04604e-06,1659851944.9575834
55.0,54.7473,0.02230,5.65634e+01,3.06552e-06,1659851946.9718082
55.0,54.7486,0.02230,5.65609e+01,3.12851e-06,1659851948.9801738
55.0,54.747,0.02230,5.65620e+01,3.08442e-06,1659851951.0091808
55.0,54.7484,0.02230,5.65638e+01,3.07676e-06,1659851953.0219257
55.0,54.7473,0.02230,5.65625e+01,3.08095e-06,1659851955.30894
55.0,54.7484,0.02230,5.65658e+01,3.04384e-06,1659851957.3373902
55.0,54.7475,0.02230,5.65649e+01,3.04446e-06,1659851959.3527474
55.0,54.7468,0.02230,5.65647e+01,3.03547e-06,1659851961.368854
55.0,54.7469,0.02230,5.65636e+01,3.05526e-06,1659851963.3909023
55.0,54.7465,0.02230,5.65655e+01,3.01703e-06,1659851965.4073484
55.0,54.7477,0.02230,5.65657e+01,3.03339e-06,1659851967.4294107
55.0,54.7469,0.02230,5.65647e+01,3.03792e-06,1659851969.4612978
55.0,54.7466,0.02230,5.65632e+01,3.05754e-06,1659851971.4741726
55.0,54.748,0.02230,5.65677e+01,3.00524e-06,1659851973.4924262
55.0,54.7474,0.02230,5.65677e+01,2.99634e-06,1659851975.5120394
55.0,54.7476,0.02230,5.65666e+01,3.01784e-06,1659851977.5239017
55.0,54.7473,0.02230,5.65651e+01,3.03762e-06,1659851979.5445044
55.0,54.7477,0.02230,5.65661e+01,3.02682e-06,1659851981.5675817
55.0,54.747,0.02230,5.65644e+01,3.04383e-06,1659851983.5842419
55.0,54.748,0.02230,5.65640e+01,3.06811e-06,1659851985.594664
55.0,54.7472,0.02230,5.65660e+01,3.02084e-06,1659851987.6118987
55.0,54.7477,0.02230,5.65662e+01,3.02530e-06,1659851989.6436918
55.0,54.7477,0.02230,5.65646e+01,3.05269e-06,1659851991.6597457
55.0,54.7466,0.02230,5.65652e+01,3.02373e-06,1659851993.6818554
55.0,54.7479,0.02230,5.65689e+01,2.98453e-06,1659851995.702814
55.0,54.7468,0.02230,5.65659e+01,3.01613e-06,1659851997.7327037
55.0,54.7466,0.02230,5.65631e+01,3.05916e-06,1659851999.7657423
55.0,54.7478,0.02230,5.65648e+01,3.05155e-06,1659852001.7840593
55.0,54.7472,0.02230,5.65656e+01,3.02700e-06,1659852003.7877789
55.0,54.7476,0.02230,5.65635e+01,3.06914e-06,1659852005.8039355
55.0,54.7475,0.02230,5.65617e+01,3.09732e-06,1659852007.8198528
55.0,54.7474,0.02230,5.65610e+01,3.10733e-06,1659852009.835798
55.0,54.7479,0.02230,5.65650e+01,3.04876e-06,1659852011.8425846
55.0,54.7478,0.02230,5.65608e+01,3.11681e-06,1659852013.8599856
55.0,54.7482,0.02230,5.65626e+01,3.09473e-06,1659852015.870862
55.0,54.7473,0.02230,5.65642e+01,3.05231e-06,1659852017.889927
55.0,54.7482,0.02230,5.65652e+01,3.05055e-06,1659852019.9008365
55.0,54.7478,0.02230,5.65675e+01,3.00609e-06,1659852021.9173183
55.0,54.7476,0.02230,5.65647e+01,3.04872e-06,1659852023.9260488
55.0,54.7482,0.02230,5.65646e+01,3.06141e-06,1659852025.9397995
55.0,54.7475,0.02230,5.65670e+01,3.00936e-06,1659852027.9481878
55.0,54.7474,0.02230,5.65648e+01,3.04390e-06,1659852029.9609072
55.0,54.747,0.02230,5.65637e+01,3.05516e-06,1659852031.9721196
55.0,54.7481,0.02230,5.65635e+01,3.07766e-06,1659852033.9813845
55.0,54.7473,0.02230,5.65622e+01,3.08519e-06,1659852035.9960372
55.0,54.7472,0.02230,5.65643e+01,3.04983e-06,1659852038.011753
55.0,54.7472,0.02230,5.65598e+01,3.12382e-06,1659852040.0246522
55.0,54.748,0.02230,5.65618e+01,3.10370e-06,1659852042.0398555
55.0,54.7472,0.02230,5.65667e+01,3.00971e-06,1659852044.0519388
55.0,54.7476,0.02230,5.65677e+01,2.99867e-06,1659852046.063144
55.0,54.7478,0.02230,5.65656e+01,3.03724e-06,1659852048.0758238
55.0,54.7458,0.02230,5.65640e+01,3.03010e-06,1659852050.0962605
55.0,54.748,0.02230,5.65645e+01,3.05990e-06,1659852052.1109588
55.0,54.7475,0.02230,5.65678e+01,2.99568e-06,1659852054.1223404
55.0,54.7469,0.02230,5.65669e+01,3.00053e-06,1659852056.1519365
55.0,54.7477,0.02230,5.65652e+01,3.04197e-06,1659852058.165701
55.0,54.7463,0.02230,5.65636e+01,3.04494e-06,1659852060.1917078
55.0,54.7471,0.02230,5.65672e+01,2.99936e-06,1659852062.211731
55.0,54.7477,0.02230,5.65679e+01,2.99724e-06,1659852064.2421634
55.0,54.7469,0.02230,5.65672e+01,2.99648e-06,1659852066.2628343
55.0,54.7468,0.02230,5.65660e+01,3.01468e-06,1659852068.2888029
55.0,54.7471,0.02230,5.65635e+01,3.06137e-06,1659852070.299773
55.0,54.7475,0.02230,5.65684e+01,2.98532e-06,1659852072.3226602
55.0,54.7476,0.02230,5.65650e+01,3.04383e-06,1659852074.3405306
55.0,54.7465,0.02230,5.65626e+01,3.06645e-06,1659852076.3599102
55.0,54.747,0.02230,5.65635e+01,3.05922e-06,1659852078.378127
55.0,54.7478,0.02230,5.65629e+01,3.08170e-06,1659852080.4141173
55.0,54.7472,0.02230,5.65631e+01,3.06906e-06,1659852082.4418004
55.0,54.7467,0.02230,5.65637e+01,3.05088e-06,1659852084.472299
55.0,54.7463,0.02230,5.65596e+01,3.11176e-06,1659852086.4955025
55.0,54.748,0.02230,5.65648e+01,3.05373e-06,1659852088.5229225
55.0,54.7471,0.02230,5.65639e+01,3.05375e-06,1659852090.533309
55.0,54.7481,0.02230,5.65644e+01,3.06308e-06,1659852092.5428498
55.0,54.7475,0.02230,5.65632e+01,3.07238e-06,1659852094.5637534
55.0,54.7471,0.02230,5.65605e+01,3.11122e-06,1659852096.5855908
55.0,54.7473,0.02230,5.65620e+01,3.08936e-06,1659852098.6003861
55.0,54.747,0.02230,5.65650e+01,3.03472e-06,1659852100.622927
55.0,54.7472,0.02230,5.65635e+01,3.06237e-06,1659852102.6480603
55.0,54.7467,0.02230,5.65616e+01,3.08604e-06,1659852104.665828
55.0,54.7474,0.02230,5.65645e+01,3.04895e-06,1659852106.6928232
55.0,54.7474,0.02230,5.65649e+01,3.04183e-06,1659852108.7028997
55.0,54.7463,0.02230,5.65600e+01,3.10606e-06,1659852110.720085
55.0,54.7474,0.02230,5.65626e+01,3.08099e-06,1659852112.7361503
55.0,54.7459,0.02230,5.65608e+01,3.08524e-06,1659852114.749438
55.0,54.7466,0.02230,5.65604e+01,3.10479e-06,1659852116.7613993
55.0,54.7471,0.02230,5.65621e+01,3.08475e-06,1659852118.7760057
55.0,54.7459,0.02230,5.65599e+01,3.10034e-06,1659852120.795704
55.0,54.7469,0.02230,5.65634e+01,3.05905e-06,1659852122.820418
55.0,54.7466,0.02230,5.65635e+01,3.05171e-06,1659852124.8350074
55.0,54.7467,0.02230,5.65636e+01,3.05168e-06,1659852126.8509471
55.0,54.7461,0.02230,5.65633e+01,3.04809e-06,1659852128.8793335
55.0,54.7459,0.02230,5.65615e+01,3.07458e-06,1659852130.896059
55.0,54.7466,0.02230,5.65645e+01,3.03617e-06,1659852132.9131308
55.0,54.7461,0.02230,5.65643e+01,3.03004e-06,1659852134.927685
55.0,54.7455,0.02230,5.65616e+01,3.06582e-06,1659852136.9518514
55.0,54.7462,0.02230,5.65641e+01,3.03539e-06,1659852138.9678133
55.0,54.7458,0.02230,5.65628e+01,3.05077e-06,1659852140.9878843
55.0,54.746,0.02230,5.65636e+01,3.04030e-06,1659852142.9989865
55.0,54.746,0.02230,5.65642e+01,3.03000e-06,1659852145.0158467
55.0,54.7466,0.02230,5.65672e+01,2.98994e-06,1659852147.0267549
55.0,54.7477,0.02230,5.65643e+01,3.05762e-06,1659852149.0431073
55.0,54.7473,0.02230,5.65616e+01,3.09642e-06,1659852151.0595815
55.0,54.7472,0.02230,5.65644e+01,3.04673e-06,1659852153.077544
55.0,54.747,0.02230,5.65676e+01,2.99027e-06,1659852155.0876055
55.0,54.7473,0.02230,5.65668e+01,3.00900e-06,1659852157.108654
55.0,54.7462,0.02230,5.65652e+01,3.01824e-06,1659852159.1237636
55.0,54.7479,0.02230,5.65677e+01,3.00463e-06,1659852161.1395955
55.0,54.747,0.02230,5.65667e+01,3.00540e-06,1659852163.1518703
55.0,54.7464,0.02230,5.65652e+01,3.02107e-06,1659852165.175899
55.0,54.7476,0.02230,5.65662e+01,3.02364e-06,1659852167.1908255
55.0,54.7463,0.02230,5.65628e+01,3.05831e-06,1659852169.2039506
55.0,54.7477,0.02230,5.65635e+01,3.06996e-06,1659852171.2260172
55.0,54.7469,0.02230,5.65609e+01,3.09996e-06,1659852173.2452328
55.0,54.7459,0.02230,5.65604e+01,3.09236e-06,1659852175.2605157
55.0,54.7474,0.02230,5.65639e+01,3.05958e-06,1659852177.2807965
55.0,54.7464,0.02230,5.65640e+01,3.04018e-06,1659852179.2964766
55.0,54.746,0.02230,5.65632e+01,3.04723e-06,1659852181.308153
55.0,54.7466,0.02230,5.65651e+01,3.02578e-06,1659852183.326927
55.0,54.7461,0.02230,5.65629e+01,3.05368e-06,1659852185.3528166
55.0,54.7465,0.02230,5.65609e+01,3.09452e-06,1659852187.3798738
55.0,54.7467,0.02230,5.65612e+01,3.09320e-06,1659852189.3953907
55.0,54.7464,0.02230,5.65664e+01,3.00132e-06,1659852191.4084806
55.0,54.7471,0.02230,5.65656e+01,3.02556e-06,1659852193.4202483
55.0,54.747,0.02230,5.65674e+01,2.99453e-06,1659852195.436673
55.0,54.7477,0.02230,5.65659e+01,3.03054e-06,1659852197.4555888
55.0,54.7472,0.02230,5.65659e+01,3.02244e-06,1659852199.476014
55.0,54.7463,0.02230,5.65639e+01,3.04017e-06,1659852201.50008
55.0,54.7478,0.02230,5.65651e+01,3.04583e-06,1659852203.5237734
55.0,54.747,0.02230,5.65669e+01,3.00186e-06,1659852205.5334287
55.0,54.7477,0.02230,5.65689e+01,2.98154e-06,1659852207.563356
55.0,54.7471,0.02230,5.65652e+01,3.03213e-06,1659852209.5845127
55.0,54.7468,0.02230,5.65659e+01,3.01598e-06,1659852211.6002977
55.0,54.748,0.02230,5.65665e+01,3.02503e-06,1659852213.6175385
55.0,54.7471,0.02230,5.65658e+01,3.02207e-06,1659852215.6318843
55.0,54.7474,0.02230,5.65653e+01,3.03528e-06,1659852217.6467562
55.0,54.7462,0.02230,5.65623e+01,3.06542e-06,1659852219.6606982
55.0,54.7479,0.02230,5.65664e+01,3.02650e-06,1659852221.672459
55.0,54.7457,0.02230,5.65619e+01,3.06441e-06,1659852223.6795945
55.0,54.747,0.02230,5.65634e+01,3.05997e-06,1659852225.6882849
55.0,54.7463,0.02230,5.65633e+01,3.05157e-06,1659852227.703828
55.0,54.7477,0.02230,5.65634e+01,3.07327e-06,1659852229.7208183
55.0,54.7473,0.02230,5.65651e+01,3.03789e-06,1659852231.7416813
55.0,54.7465,0.02230,5.65676e+01,2.98183e-06,1659852233.7518806
55.0,54.7476,0.02230,5.65631e+01,3.07601e-06,1659852235.765323
55.0,54.747,0.02230,5.65671e+01,2.99913e-06,1659852237.7837906
55.0,54.7468,0.02230,5.65685e+01,2.97219e-06,1659852239.8023539
55.0,54.7471,0.02230,5.65670e+01,3.00169e-06,1659852241.8195903
55.0,54.7456,0.02230,5.65659e+01,2.99551e-06,1659852243.8381882
55.0,54.7474,0.02230,5.65656e+01,3.03110e-06,1659852245.859944
55.0,54.7467,0.02230,5.65682e+01,2.97631e-06,1659852247.8774927
55.0,54.7466,0.02230,5.65664e+01,3.00326e-06,1659852249.8896902
55.0,54.7466,0.02230,5.65657e+01,3.01658e-06,1659852251.9006846
55.0,54.7475,0.02230,5.65634e+01,3.06967e-06,1659852253.9162037
55.0,54.747,0.02230,5.65661e+01,3.01649e-06,1659852255.92704
55.0,54.7467,0.02230,5.65662e+01,3.00871e-06,1659852257.9521039
55.0,54.7459,0.02230,5.65758e+01,2.83654e-06,1659852259.9684792
55.0,54.7465,0.02230,5.65758e+01,2.84648e-06,1659852261.9837215
55.0,54.7463,0.02230,5.65753e+01,2.85058e-06,1659852264.0004084
55.0,54.7459,0.02230,5.65764e+01,2.82634e-06,1659852266.0236871
55.0,54.7465,0.02230,5.65767e+01,2.83064e-06,1659852268.0417824
55.0,54.7475,0.02230,5.65764e+01,2.85283e-06,1659852270.054039
55.0,54.7468,0.02230,5.65632e+01,3.06045e-06,1659852272.0657394
55.0,54.7463,0.02230,5.65623e+01,3.06729e-06,1659852274.080208
55.0,54.7469,0.02230,5.65641e+01,3.04763e-06,1659852276.0909786
55.0,54.7469,0.02230,5.65659e+01,3.01820e-06,1659852278.108059
55.0,54.7465,0.02230,5.65652e+01,3.02263e-06,1659852280.1471326
55.0,54.7462,0.02230,5.65645e+01,3.02985e-06,1659852282.166888
55.0,54.7461,0.02230,5.65651e+01,3.01724e-06,1659852284.1997252
55.0,54.7455,0.02230,5.65651e+01,3.00735e-06,1659852286.2233891
55.0,54.7478,0.02230,5.65681e+01,2.99651e-06,1659852288.2436333
55.0,54.7459,0.02230,5.65675e+01,2.97344e-06,1659852290.2677743
55.0,54.7476,0.02230,5.65670e+01,3.01085e-06,1659852292.2991934
55.0,54.746,0.02230,5.65688e+01,2.95337e-06,1659852294.316497
55.0,54.7461,0.02230,5.65659e+01,3.00460e-06,1659852296.3400717
55.0,54.7471,0.02230,5.65680e+01,2.98554e-06,1659852298.3558385
55.0,54.7466,0.02230,5.65696e+01,2.95137e-06,1659852300.3771586
55.0,54.7468,0.02230,5.65653e+01,3.02617e-06,1659852302.403756
55.0,54.7461,0.02230,5.65685e+01,2.96008e-06,1659852304.4227643
55.0,54.7462,0.02230,5.65654e+01,3.01365e-06,1659852306.4483426
55.0,54.7465,0.02230,5.65664e+01,3.00288e-06,1659852308.4678411
55.0,54.7462,0.02230,5.65632e+01,3.05046e-06,1659852310.4946597
55.0,54.7471,0.02230,5.65671e+01,3.00077e-06,1659852312.5277672
55.0,54.7471,0.02230,5.65632e+01,3.06526e-06,1659852314.5559256
55.0,54.7464,0.02230,5.65630e+01,3.05677e-06,1659852316.5906975
55.0,54.7463,0.02230,5.65664e+01,2.99882e-06,1659852318.6177185
55.0,54.7471,0.02230,5.65657e+01,3.02455e-06,1659852320.6416001
55.0,54.7463,0.02230,5.65652e+01,3.01833e-06,1659852322.6790025
55.0,54.7469,0.02230,5.65693e+01,2.96107e-06,1659852324.706718
55.0,54.7463,0.02230,5.65688e+01,2.95946e-06,1659852326.744503
55.0,54.7464,0.02230,5.65638e+01,3.04422e-06,1659852328.7797647
55.0,54.7472,0.02230,5.65631e+01,3.06863e-06,1659852330.804787
55.0,54.7459,0.02230,5.65632e+01,3.04623e-06,1659852332.8489397
55.0,54.746,0.02230,5.65629e+01,3.05175e-06,1659852334.8848116
55.0,54.7466,0.02230,5.65642e+01,3.04069e-06,1659852336.9212296
55.0,54.747,0.02230,5.65646e+01,3.04030e-06,1659852338.9411929
55.0,54.7466,0.02230,5.65639e+01,3.04570e-06,1659852340.9756536
55.0,54.7464,0.02230,5.65647e+01,3.02947e-06,1659852343.0156915
55.0,54.7466,0.02230,5.65637e+01,3.04917e-06,1659852345.050847
55.0,54.746,0.02230,5.65659e+01,3.00270e-06,1659852347.078277
55.0,54.7467,0.02230,5.65636e+01,3.05170e-06,1659852349.1048756
55.0,54.7457,0.02230,5.65618e+01,3.06580e-06,1659852351.1397605
55.0,54.7467,0.02230,5.65698e+01,2.94922e-06,1659852353.1588871
55.0,54.7472,0.02230,5.65694e+01,2.96422e-06,1659852355.186093
55.0,54.7469,0.02230,5.65661e+01,3.01481e-06,1659852357.221147
55.0,54.7455,0.02230,5.65642e+01,3.02204e-06,1659852359.2411013
55.0,54.7474,0.02230,5.65680e+01,2.99020e-06,1659852361.266263
55.0,54.7468,0.02230,5.65704e+01,2.94021e-06,1659852363.287666
55.0,54.746,0.02230,5.65667e+01,2.98826e-06,1659852365.3106298
55.0,54.7473,0.02230,5.65691e+01,2.97050e-06,1659852367.3461275
55.0,54.745,0.02230,5.65662e+01,2.98133e-06,1659852369.375029
55.0,54.7476,0.02230,5.65680e+01,2.99393e-06,1659852371.4149518
55.0,54.7463,0.02230,5.65687e+01,2.96125e-06,1659852373.4485004
55.0,54.7465,0.02230,5.65652e+01,3.02215e-06,1659852375.4808593
55.0,54.7464,0.02230,5.65662e+01,3.00480e-06,1659852377.5317514
55.0,54.7474,0.02230,5.65673e+01,3.00221e-06,1659852379.5634794
55.0,54.747,0.02230,5.65667e+01,3.00527e-06,1659852381.5939956
55.0,54.7467,0.02230,5.65663e+01,3.00780e-06,1659852383.6346946
55.0,54.746,0.02230,5.65647e+01,3.02180e-06,1659852385.6706438
55.0,54.747,0.02230,5.65660e+01,3.01743e-06,1659852387.6989734
55.0,54.747,0.02230,5.65677e+01,2.98855e-06,1659852389.7430754
55.0,54.7469,0.02230,5.65664e+01,3.00901e-06,1659852391.780477
55.0,54.747,0.02230,5.65686e+01,2.97334e-06,1659852393.8026125
55.0,54.7475,0.02230,5.65677e+01,2.99742e-06,1659852395.836399
55.0,54.7462,0.02230,5.65642e+01,3.03461e-06,1659852397.8550167
55.0,54.7467,0.02230,5.65681e+01,2.97762e-06,1659852399.8975255
55.0,54.747,0.02230,5.65691e+01,2.96589e-06,1659852401.9271364
55.0,54.7464,0.02230,5.65641e+01,3.03850e-06,1659852403.9597778
55.0,54.7465,0.02230,5.65651e+01,3.02438e-06,1659852405.999862
55.0,54.747,0.02230,5.65696e+01,2.95700e-06,1659852408.0202107
55.0,54.7462,0.02230,5.65702e+01,2.93418e-06,1659852410.0563889
55.0,54.7463,0.02230,5.65693e+01,2.94994e-06,1659852412.087842
55.0,54.7469,0.02230,5.65667e+01,3.00356e-06,1659852414.114913
55.0,54.7464,0.02230,5.65693e+01,2.95235e-06,1659852416.1557353
55.0,54.7479,0.02230,5.65747e+01,2.88816e-06,1659852418.1679535
55.0,54.7464,0.02230,5.65668e+01,2.99438e-06,1659852420.2059278
55.0,54.7469,0.02230,5.65670e+01,2.99988e-06,1659852422.2445242
55.0,54.7459,0.02230,5.65684e+01,2.95942e-06,1659852424.2675061
55.0,54.7484,0.02230,5.65704e+01,2.96706e-06,1659852426.3028588
55.0,54.747,0.02230,5.65704e+01,2.94469e-06,1659852428.3434482
55.0,54.7467,0.02230,5.65690e+01,2.96305e-06,1659852430.3829718
55.0,54.7473,0.02230,5.65666e+01,3.01227e-06,1659852432.4098446
55.0,54.7472,0.02230,5.65701e+01,2.95280e-06,1659852434.4474232
55.0,54.7476,0.02230,5.65666e+01,3.01730e-06,1659852436.4852486
55.0,54.7469,0.02230,5.65670e+01,2.99916e-06,1659852438.509963
55.0,54.747,0.02230,5.65675e+01,2.99321e-06,1659852440.5437915
55.0,54.7472,0.02230,5.65682e+01,2.98412e-06,1659852442.5693471
55.0,54.7474,0.02230,5.65697e+01,2.96302e-06,1659852444.6081002
55.0,54.7473,0.02230,5.65736e+01,2.89580e-06,1659852446.6478524
55.0,54.7474,0.02230,5.65729e+01,2.90866e-06,1659852448.6778529
55.0,54.747,0.02230,5.65727e+01,2.90597e-06,1659852450.6965756
55.0,54.7469,0.02230,5.65686e+01,2.97191e-06,1659852452.7295196
55.0,54.7468,0.02230,5.65691e+01,2.96273e-06,1659852454.764023
55.0,54.7465,0.02230,5.65722e+01,2.90539e-06,1659852456.8025513
55.0,54.748,0.02230,5.65715e+01,2.94184e-06,1659852458.8324594
55.0,54.746,0.02230,5.65680e+01,2.96728e-06,1659852460.863993
55.0,54.7474,0.02230,5.65689e+01,2.97541e-06,1659852462.884894
55.0,54.748,0.02230,5.65735e+01,2.90923e-06,1659852464.9159038
55.0,54.7471,0.02230,5.65701e+01,2.95133e-06,1659852466.9432168
55.0,54.7471,0.02230,5.65708e+01,2.93923e-06,1659852468.9717536
55.0,54.7469,0.02230,5.65701e+01,2.94759e-06,1659852470.9871373
55.0,54.7476,0.02230,5.65723e+01,2.92318e-06,1659852473.028091
55.0,54.747,0.02230,5.65694e+01,2.96070e-06,1659852475.0608037
55.0,54.7469,0.02230,5.65691e+01,2.96364e-06,1659852477.0886807
55.0,54.747,0.02230,5.65715e+01,2.92555e-06,1659852479.1317635
55.0,54.7468,0.02230,5.65708e+01,2.93483e-06,1659852481.1678874
55.0,54.7471,0.02230,5.65724e+01,2.91274e-06,1659852483.1920831
