Start T, Start V, Stop V, Step V, Num Readings, ADC Rate, Sleep HV, Sleep DAC, Sleep Readings
1659650910.4424322, 51.0, 51.0, 0.1, 3000, 4, 5, 1, 0.05
HV_set (V),HV_rdb (V), HV_err (V),VsCH_8 (V),IsCH_8 (A),TsCH_8 (s)
51.0,50.7305,0.00290,5.27304e+01,2.19544e-09,1659653804.1883261
51.0,50.7296,0.00290,5.27295e+01,1.55965e-09,1659653806.2081013
51.0,50.7304,0.00290,5.27303e+01,1.79807e-09,1659653808.2270381
51.0,50.7303,0.00290,5.27302e+01,1.09275e-09,1659653810.246809
51.0,50.7308,0.00290,5.27307e+01,2.29478e-09,1659653812.2613928
51.0,50.731,0.00290,5.27309e+01,1.44045e-09,1659653814.2757692
51.0,50.7306,0.00290,5.27305e+01,2.41399e-09,1659653816.2927442
51.0,50.7301,0.00290,5.27300e+01,1.41064e-09,1659653818.3070796
51.0,50.7307,0.00290,5.27306e+01,1.14242e-09,1659653820.3201013
51.0,50.7296,0.00290,5.27295e+01,1.90735e-09,1659653822.3353646
51.0,50.731,0.00290,5.27309e+01,1.74840e-09,1659653824.3518493
51.0,50.7295,0.00290,5.27293e+01,2.53320e-09,1659653826.3628342
51.0,50.73,0.00290,5.27298e+01,2.60274e-09,1659653828.3760972
51.0,50.7301,0.00290,5.27299e+01,2.95043e-09,1659653830.391054
51.0,50.7304,0.00290,5.27303e+01,9.04004e-10,1659653832.4053552
51.0,50.7304,0.00290,5.27302e+01,3.45707e-09,1659653834.4197488
51.0,50.731,0.00290,5.27308e+01,2.62260e-09,1659653836.4360967
51.0,50.7308,0.00290,5.27306e+01,2.96036e-09,1659653838.4502325
51.0,50.7311,0.00290,5.27310e+01,8.64267e-10,1659653840.4615257
51.0,50.7306,0.00290,5.27305e+01,1.11262e-09,1659653842.4757924
51.0,50.7301,0.00290,5.27299e+01,3.01003e-09,1659653844.4923847
51.0,50.7313,0.00290,5.27312e+01,2.06629e-09,1659653846.503726
51.0,50.73,0.00290,5.27299e+01,1.12255e-09,1659653848.5189466
51.0,50.7306,0.00290,5.27306e+01,4.96705e-10,1659653850.541614
51.0,50.7308,0.00290,5.27307e+01,1.50998e-09,1659653852.5517263
51.0,50.7293,0.00290,5.27292e+01,2.05636e-09,1659653854.5639284
51.0,50.7305,0.00290,5.27304e+01,1.09275e-09,1659653856.5789356
51.0,50.7304,0.00290,5.27303e+01,2.43386e-09,1659653858.6058178
51.0,50.7303,0.00290,5.27302e+01,1.82788e-09,1659653860.628069
51.0,50.7307,0.00290,5.27304e+01,4.61936e-09,1659653862.6438684
51.0,50.7302,0.00290,5.27301e+01,1.35104e-09,1659653864.6579397
51.0,50.7329,0.00290,5.27329e+01,3.47694e-10,1659653866.6657922
51.0,50.7309,0.00290,5.27308e+01,2.44379e-09,1659653868.6838462
51.0,50.7301,0.00290,5.27300e+01,1.45038e-09,1659653870.6998875
51.0,50.7307,0.00290,5.27306e+01,1.54972e-09,1659653872.7126586
51.0,50.7303,0.00290,5.27302e+01,1.78814e-09,1659653874.7281275
51.0,50.7301,0.00290,5.27300e+01,1.84774e-09,1659653876.7411563
51.0,50.7303,0.00290,5.27302e+01,1.85768e-09,1659653878.7597487
51.0,50.7312,0.00290,5.27310e+01,2.77162e-09,1659653880.7748787
51.0,50.73,0.00290,5.27300e+01,5.96046e-10,1659653882.7839148
51.0,50.7305,0.00290,5.27304e+01,1.63913e-09,1659653884.8034203
51.0,50.7295,0.00290,5.27294e+01,1.21196e-09,1659653886.8111653
51.0,50.7315,0.00290,5.27313e+01,3.40740e-09,1659653888.8202338
51.0,50.731,0.00290,5.27309e+01,2.17557e-09,1659653890.8318124
51.0,50.7305,0.00290,5.27304e+01,1.26163e-09,1659653892.8510718
51.0,50.7306,0.00290,5.27305e+01,2.26498e-09,1659653894.862948
51.0,50.7305,0.00290,5.27305e+01,-1.98682e-11,1659653896.878908
51.0,50.7307,0.00290,5.27307e+01,-8.24531e-10,1659653898.8917847
51.0,50.7305,0.00290,5.27305e+01,6.75519e-10,1659653900.9018984
51.0,50.7304,0.00290,5.27302e+01,2.50340e-09,1659653902.912327
51.0,50.7311,0.00290,5.27310e+01,1.37091e-09,1659653904.92403
51.0,50.7302,0.00290,5.27301e+01,1.27157e-09,1659653906.9404833
51.0,50.7306,0.00290,5.27305e+01,1.71860e-09,1659653908.952197
51.0,50.7301,0.00290,5.27299e+01,2.64247e-09,1659653910.96894
51.0,50.7298,0.00290,5.27297e+01,1.84774e-09,1659653912.9792056
51.0,50.7299,0.00290,5.27298e+01,1.29143e-09,1659653914.9958997
51.0,50.7303,0.00290,5.27303e+01,7.64926e-10,1659653917.0078483
51.0,50.7305,0.00290,5.27304e+01,2.38419e-09,1659653919.030618
51.0,50.7298,0.00290,5.27297e+01,1.95702e-09,1659653921.0641608
51.0,50.7302,0.00290,5.27301e+01,1.98682e-09,1659653923.096024
51.0,50.7298,0.00290,5.27297e+01,1.91728e-09,1659653925.135048
51.0,50.7301,0.00290,5.27300e+01,1.09275e-09,1659653927.165883
51.0,50.7304,0.00290,5.27303e+01,1.92722e-09,1659653929.1957402
51.0,50.7303,0.00290,5.27303e+01,6.95388e-11,1659653931.2392306
51.0,50.7307,0.00290,5.27307e+01,7.94729e-11,1659653933.2686522
51.0,50.7301,0.00290,5.27300e+01,1.38084e-09,1659653935.2971208
51.0,50.7302,0.00290,5.27302e+01,3.37760e-10,1659653937.3349655
51.0,50.7303,0.00290,5.27301e+01,2.66234e-09,1659653939.3709412
51.0,50.7303,0.00290,5.27301e+01,3.38753e-09,1659653941.4018128
51.0,50.7308,0.00290,5.27307e+01,2.44379e-09,1659653943.4389546
51.0,50.73,0.00290,5.27299e+01,1.15236e-09,1659653945.4718468
51.0,50.7312,0.00290,5.27310e+01,2.94050e-09,1659653947.5014179
51.0,50.7292,0.00290,5.27291e+01,1.72853e-09,1659653949.53897
51.0,50.7294,0.00290,5.27292e+01,2.98023e-09,1659653951.5641108
51.0,50.7299,0.00290,5.27298e+01,2.20537e-09,1659653953.5859122
51.0,50.7303,0.00290,5.27302e+01,1.75834e-09,1659653955.6182442
51.0,50.7306,0.00290,5.27304e+01,2.97030e-09,1659653957.649582
51.0,50.7297,0.00290,5.27296e+01,1.16229e-09,1659653959.6838567
51.0,50.7303,0.00290,5.27301e+01,2.61267e-09,1659653961.710767
51.0,50.7307,0.00290,5.27306e+01,2.41399e-09,1659653963.7381568
51.0,50.7309,0.00290,5.27308e+01,1.36097e-09,1659653965.7597992
51.0,50.7301,0.00290,5.27300e+01,1.40071e-09,1659653967.7802002
51.0,50.7307,0.00290,5.27306e+01,1.81794e-09,1659653969.813492
51.0,50.7301,0.00290,5.27300e+01,2.00669e-09,1659653971.8576336
51.0,50.7309,0.00290,5.27307e+01,3.62595e-09,1659653973.8846679
51.0,50.7313,0.00290,5.27311e+01,2.95043e-09,1659653975.912211
51.0,50.7302,0.00290,5.27300e+01,3.37760e-09,1659653977.9367578
51.0,50.7322,0.00290,5.27320e+01,2.60274e-09,1659653979.9628427
51.0,50.7303,0.00290,5.27301e+01,2.64247e-09,1659653981.9896095
51.0,50.7316,0.00290,5.27316e+01,5.76178e-10,1659653984.0219898
51.0,50.7319,0.00290,5.27319e+01,8.04663e-10,1659653986.0485392
51.0,50.731,0.00290,5.27308e+01,2.89083e-09,1659653988.0906658
51.0,50.7311,0.00290,5.27309e+01,2.53320e-09,1659653990.1202552
51.0,50.731,0.00290,5.27309e+01,1.44045e-09,1659653992.1437225
51.0,50.7318,0.00290,5.27318e+01,-3.07957e-10,1659653994.1844304
51.0,50.7308,0.00290,5.27308e+01,5.06639e-10,1659653996.2085328
51.0,50.7297,0.00290,5.27297e+01,6.45717e-10,1659653998.2309713
51.0,50.7305,0.00290,5.27304e+01,1.77821e-09,1659654000.2596924
51.0,50.7311,0.00290,5.27310e+01,1.62919e-09,1659654002.2921224
51.0,50.7309,0.00290,5.27308e+01,2.09610e-09,1659654004.3118672
51.0,50.7316,0.00290,5.27315e+01,1.84774e-09,1659654006.3357866
51.0,50.7309,0.00290,5.27307e+01,2.94050e-09,1659654008.3661578
51.0,50.7315,0.00290,5.27315e+01,7.15256e-10,1659654010.3923502
51.0,50.7324,0.00290,5.27323e+01,1.96695e-09,1659654012.4217865
51.0,50.7306,0.00290,5.27306e+01,2.98023e-10,1659654014.4414556
51.0,50.7314,0.00290,5.27314e+01,5.66244e-10,1659654016.4756377
51.0,50.7313,0.00290,5.27312e+01,2.07623e-09,1659654018.5044067
51.0,50.7317,0.00290,5.27315e+01,2.99017e-09,1659654020.5266497
51.0,50.7316,0.00290,5.27315e+01,9.43740e-10,1659654022.5671954
51.0,50.7313,0.00290,5.27311e+01,3.12924e-09,1659654024.5901494
51.0,50.7315,0.00290,5.27313e+01,2.82129e-09,1659654026.6157894
51.0,50.7316,0.00290,5.27315e+01,1.57952e-09,1659654028.6492915
51.0,50.7318,0.00290,5.27317e+01,2.04643e-09,1659654030.6830416
51.0,50.7314,0.00290,5.27313e+01,9.53674e-10,1659654032.7210438
51.0,50.7317,0.00290,5.27316e+01,1.74840e-09,1659654034.7549179
51.0,50.731,0.00290,5.27309e+01,1.20203e-09,1659654036.7812977
51.0,50.7313,0.00290,5.27313e+01,2.18550e-10,1659654038.8030415
51.0,50.7308,0.00290,5.27307e+01,1.43051e-09,1659654040.8280714
51.0,50.7303,0.00290,5.27302e+01,2.18550e-09,1659654042.8616314
51.0,50.7317,0.00290,5.27316e+01,2.46366e-09,1659654044.8931718
51.0,50.7311,0.00290,5.27311e+01,-5.26508e-10,1659654046.9156826
51.0,50.7306,0.00290,5.27306e+01,6.35783e-10,1659654048.9549854
51.0,50.7309,0.00290,5.27307e+01,3.26832e-09,1659654050.978102
51.0,50.7295,0.00290,5.27294e+01,8.84136e-10,1659654053.003827
51.0,50.7317,0.00290,5.27315e+01,3.86437e-09,1659654055.0229847
51.0,50.7314,0.00290,5.27313e+01,8.94070e-10,1659654057.0485084
51.0,50.7309,0.00290,5.27308e+01,1.11262e-09,1659654059.0740347
51.0,50.7308,0.00290,5.27306e+01,2.59280e-09,1659654061.1006532
51.0,50.7304,0.00290,5.27302e+01,3.34779e-09,1659654063.1320136
51.0,50.7305,0.00290,5.27303e+01,3.52661e-09,1659654065.1640947
51.0,50.7303,0.00290,5.27301e+01,2.75175e-09,1659654067.196688
51.0,50.7315,0.00290,5.27313e+01,3.29812e-09,1659654069.224762
51.0,50.7297,0.00290,5.27296e+01,1.08282e-09,1659654071.245987
51.0,50.7311,0.00290,5.27310e+01,1.11262e-09,1659654073.2789896
51.0,50.7313,0.00290,5.27312e+01,2.04643e-09,1659654075.3160489
51.0,50.7313,0.00290,5.27312e+01,2.22524e-09,1659654077.342623
51.0,50.7315,0.00290,5.27313e+01,3.90410e-09,1659654079.3758748
51.0,50.731,0.00290,5.27309e+01,1.07288e-09,1659654081.4028213
51.0,50.731,0.00290,5.27309e+01,1.64906e-09,1659654083.4241018
51.0,50.7307,0.00290,5.27306e+01,1.41064e-09,1659654085.4487224
51.0,50.7318,0.00290,5.27317e+01,1.26163e-09,1659654087.471829
51.0,50.7311,0.00290,5.27311e+01,8.04663e-10,1659654089.51179
51.0,50.7321,0.00290,5.27320e+01,2.34445e-09,1659654091.5382621
51.0,50.7315,0.00290,5.27313e+01,3.68555e-09,1659654093.5696492
51.0,50.7305,0.00290,5.27304e+01,2.40405e-09,1659654095.603523
51.0,50.7311,0.00290,5.27310e+01,1.60933e-09,1659654097.6326149
51.0,50.7309,0.00290,5.27308e+01,1.39078e-09,1659654099.648502
51.0,50.7302,0.00290,5.27300e+01,2.91069e-09,1659654101.6803904
51.0,50.7305,0.00290,5.27304e+01,1.00334e-09,1659654103.7063487
51.0,50.7315,0.00290,5.27314e+01,2.00669e-09,1659654105.7437656
51.0,50.7309,0.00290,5.27308e+01,2.08616e-09,1659654107.7785518
51.0,50.7316,0.00290,5.27314e+01,3.67562e-09,1659654109.8127596
51.0,50.7302,0.00290,5.27302e+01,-9.93411e-11,1659654111.8439577
51.0,50.7313,0.00290,5.27312e+01,2.12590e-09,1659654113.8786824
51.0,50.7305,0.00290,5.27304e+01,2.23517e-09,1659654115.9183407
51.0,50.7313,0.00290,5.27312e+01,2.27491e-09,1659654117.961216
51.0,50.7314,0.00290,5.27314e+01,4.96705e-10,1659654119.9860864
51.0,50.7316,0.00290,5.27315e+01,2.24511e-09,1659654122.016443
51.0,50.7302,0.00290,5.27300e+01,2.66234e-09,1659654124.0441923
51.0,50.7298,0.00290,5.27298e+01,5.06639e-10,1659654126.0718608
51.0,50.7318,0.00290,5.27319e+01,-1.39078e-09,1659654128.10889
51.0,50.7299,0.00290,5.27299e+01,2.98023e-11,1659654130.1448348
51.0,50.7299,0.00290,5.27297e+01,2.54313e-09,1659654132.1736584
51.0,50.7311,0.00290,5.27310e+01,1.93715e-09,1659654134.2080631
51.0,50.7298,0.00290,5.27297e+01,1.72853e-09,1659654136.2394419
51.0,50.7305,0.00290,5.27304e+01,1.73847e-09,1659654138.2667406
51.0,50.7314,0.00290,5.27313e+01,8.74201e-10,1659654140.2985108
51.0,50.7307,0.00290,5.27306e+01,1.61926e-09,1659654142.3277638
51.0,50.7305,0.00290,5.27303e+01,2.60274e-09,1659654144.3516777
51.0,50.7306,0.00290,5.27305e+01,1.34110e-09,1659654146.3852513
51.0,50.7315,0.00290,5.27314e+01,2.12590e-09,1659654148.4130664
51.0,50.6811,0.00290,5.26811e+01,-4.17233e-10,1659654150.4554005
51.0,50.7315,0.00290,5.27314e+01,1.46031e-09,1659654152.4936152
51.0,50.7308,0.00290,5.27307e+01,1.34110e-09,1659654154.5132093
51.0,50.7308,0.00290,5.27307e+01,1.03315e-09,1659654156.546954
51.0,50.7312,0.00290,5.27311e+01,2.21531e-09,1659654158.5731797
51.0,50.7307,0.00290,5.27306e+01,1.34110e-09,1659654160.5999117
51.0,50.7308,0.00290,5.27308e+01,-2.08616e-10,1659654162.637178
51.0,50.7317,0.00290,5.27316e+01,2.47359e-09,1659654164.6645658
51.0,50.732,0.00290,5.27319e+01,1.19209e-09,1659654166.690047
51.0,50.7305,0.00290,5.27303e+01,2.86102e-09,1659654168.722793
51.0,50.7307,0.00290,5.27307e+01,7.15256e-10,1659654170.7533903
51.0,50.7313,0.00290,5.27312e+01,1.59939e-09,1659654172.7762516
51.0,50.7315,0.00290,5.27314e+01,2.13583e-09,1659654174.809675
51.0,50.7306,0.00290,5.27305e+01,2.29478e-09,1659654176.8428864
51.0,50.7309,0.00290,5.27308e+01,2.10603e-09,1659654178.8852434
51.0,50.7313,0.00290,5.27310e+01,4.58956e-09,1659654180.9151478
51.0,50.7304,0.00290,5.27303e+01,2.17557e-09,1659654182.9358988
51.0,50.7309,0.00290,5.27307e+01,2.65241e-09,1659654184.966832
51.0,50.7308,0.00290,5.27307e+01,1.27157e-09,1659654186.9953313
51.0,50.7315,0.00290,5.27313e+01,3.50674e-09,1659654189.0228815
51.0,50.731,0.00290,5.27309e+01,1.66893e-09,1659654191.0571978
51.0,50.7301,0.00290,5.27299e+01,4.06305e-09,1659654193.0758748
51.0,50.7311,0.00290,5.27310e+01,1.85768e-09,1659654195.1094275
51.0,50.7299,0.00290,5.27297e+01,2.52326e-09,1659654197.137342
51.0,50.7316,0.00290,5.27315e+01,1.05302e-09,1659654199.167057
51.0,50.7301,0.00290,5.27299e+01,2.55307e-09,1659654201.2050889
51.0,50.7314,0.00290,5.27312e+01,2.91069e-09,1659654203.2363317
51.0,50.732,0.00290,5.27318e+01,3.16898e-09,1659654205.263852
51.0,50.7311,0.00290,5.27311e+01,3.07957e-10,1659654207.2971554
51.0,50.7315,0.00290,5.27315e+01,5.26508e-10,1659654209.3275216
51.0,50.7307,0.00290,5.27307e+01,6.95388e-10,1659654211.3516839
51.0,50.7299,0.00290,5.27298e+01,1.23183e-09,1659654213.384013
51.0,50.7304,0.00290,5.27303e+01,1.47025e-09,1659654215.4141521
51.0,50.7322,0.00290,5.27320e+01,2.66234e-09,1659654217.4399729
51.0,50.7302,0.00290,5.27301e+01,1.78814e-09,1659654219.4750094
51.0,50.7305,0.00290,5.27303e+01,2.51333e-09,1659654221.5081732
51.0,50.7303,0.00290,5.27302e+01,2.28484e-09,1659654223.5470407
51.0,50.7285,0.00290,5.27285e+01,-1.98682e-11,1659654225.5837119
51.0,50.73,0.00290,5.27299e+01,1.36097e-09,1659654227.6163113
51.0,50.7295,0.00290,5.27295e+01,-1.68880e-10,1659654229.6516256
51.0,50.73,0.00290,5.27300e+01,5.66244e-10,1659654231.6878784
51.0,50.7312,0.00290,5.27311e+01,9.93411e-10,1659654233.7178502
51.0,50.7312,0.00290,5.27311e+01,1.84774e-09,1659654235.7548695
51.0,50.731,0.00290,5.27309e+01,1.65900e-09,1659654237.7926433
51.0,50.7304,0.00290,5.27303e+01,2.26498e-09,1659654239.8286715
51.0,50.7298,0.00290,5.27297e+01,1.75834e-09,1659654241.872938
51.0,50.7298,0.00290,5.27297e+01,1.95702e-09,1659654243.90374
51.0,50.73,0.00290,5.27298e+01,2.63254e-09,1659654245.9334185
51.0,50.7299,0.00290,5.27298e+01,2.01662e-09,1659654247.9628499
51.0,50.7306,0.00290,5.27304e+01,3.20872e-09,1659654249.9903316
51.0,50.7297,0.00290,5.27296e+01,1.67886e-09,1659654252.027498
51.0,50.7305,0.00290,5.27304e+01,1.82788e-09,1659654254.0550616
51.0,50.7304,0.00290,5.27303e+01,1.38084e-09,1659654256.0804422
51.0,50.7306,0.00290,5.27305e+01,2.15570e-09,1659654258.1215935
51.0,50.7313,0.00290,5.27312e+01,1.62919e-09,1659654260.148113
51.0,50.7314,0.00290,5.27313e+01,9.63608e-10,1659654262.1718314
51.0,50.7302,0.00290,5.27301e+01,1.87755e-09,1659654264.2118096
51.0,50.7312,0.00290,5.27310e+01,2.52326e-09,1659654266.247927
51.0,50.7309,0.00290,5.27309e+01,5.56310e-10,1659654268.2842329
51.0,50.7306,0.00290,5.27305e+01,2.47359e-09,1659654270.3195033
51.0,50.7303,0.00290,5.27302e+01,1.77821e-09,1659654272.3403509
51.0,50.7309,0.00290,5.27307e+01,2.97030e-09,1659654274.3807137
51.0,50.7302,0.00290,5.27301e+01,1.86761e-09,1659654276.4132652
51.0,50.7307,0.00290,5.27306e+01,1.45038e-09,1659654278.4367237
51.0,50.7311,0.00290,5.27310e+01,2.15570e-09,1659654280.477194
51.0,50.7296,0.00290,5.27294e+01,3.01997e-09,1659654282.510984
51.0,50.7307,0.00290,5.27307e+01,5.96046e-10,1659654284.537645
51.0,50.7324,0.00290,5.27323e+01,1.89741e-09,1659654286.5737104
51.0,50.7314,0.00290,5.27313e+01,1.86761e-09,1659654288.6021876
51.0,50.7308,0.00290,5.27307e+01,1.67886e-09,1659654290.6326895
51.0,50.731,0.00290,5.27308e+01,2.76168e-09,1659654292.6492906
51.0,50.7309,0.00290,5.27308e+01,1.10269e-09,1659654294.6830676
51.0,50.7312,0.00290,5.27310e+01,2.68221e-09,1659654296.7191603
51.0,50.7298,0.00290,5.27297e+01,1.80801e-09,1659654298.7509365
51.0,50.7315,0.00290,5.27313e+01,2.57293e-09,1659654300.7781835
51.0,50.7311,0.00290,5.27309e+01,3.31799e-09,1659654302.82808
51.0,50.732,0.00290,5.27319e+01,2.38419e-09,1659654304.8396635
51.0,50.7313,0.00290,5.27312e+01,1.16229e-09,1659654306.873339
51.0,50.7307,0.00290,5.27307e+01,6.95388e-11,1659654308.9078403
51.0,50.73,0.00290,5.27298e+01,2.68221e-09,1659654310.9266903
51.0,50.7317,0.00290,5.27316e+01,2.30471e-09,1659654312.956271
51.0,50.7317,0.00290,5.27316e+01,9.93411e-10,1659654314.9845276
51.0,50.7312,0.00290,5.27311e+01,1.40071e-09,1659654317.00669
51.0,50.7301,0.00290,5.27300e+01,9.93411e-10,1659654319.0374658
51.0,50.7318,0.00290,5.27318e+01,3.97364e-11,1659654321.071381
51.0,50.7314,0.00290,5.27313e+01,1.43051e-09,1659654323.1002765
51.0,50.731,0.00290,5.27308e+01,2.74181e-09,1659654325.1382763
