Repeat,VAR2,Point,CH1 Voltage,CH1 Current,CH1 Time,CH1 Source
1,1,1092,15.00000E-006,38.84160E-012,215.14293E+000,0.00000E+000
1,1,1093,11.00000E-006,32.06830E-012,215.38204E+000,0.00000E+000
1,1,1094,10.00000E-006,27.58800E-012,215.56139E+000,0.00000E+000
1,1,1095,21.00000E-006,21.33070E-012,215.73559E+000,0.00000E+000
1,1,1096,10.00000E-006,14.50947E-012,216.01339E+000,0.00000E+000
1,1,1097,24.00000E-006,13.30010E-012,216.18756E+000,0.00000E+000
1,1,1098,12.00000E-006,12.96175E-012,216.36174E+000,0.00000E+000
1,1,1099,12.00000E-006,12.45576E-012,216.58215E+000,0.00000E+000
1,1,1100,20.00000E-006,12.12815E-012,216.75689E+000,0.00000E+000
1,1,1101,16.00000E-006,11.78263E-012,216.93329E+000,0.00000E+000
1,1,1102,11.00000E-006,12.13275E-012,217.16401E+000,0.00000E+000
1,1,1103,18.00000E-006,11.91905E-012,217.33823E+000,0.00000E+000
1,1,1104,13.00000E-006,11.78768E-012,217.51248E+000,0.00000E+000
1,1,1105,20.00000E-006,12.08445E-012,217.75605E+000,0.00000E+000
1,1,1106,13.00000E-006,11.80788E-012,217.93025E+000,0.00000E+000
1,1,1107,19.00000E-006,11.38281E-012,218.10449E+000,0.00000E+000
1,1,1108,16.00000E-006,11.48159E-012,218.33203E+000,0.00000E+000
1,1,1109,17.00000E-006,11.34999E-012,218.50719E+000,0.00000E+000
1,1,1110,16.00000E-006,11.70071E-012,218.68137E+000,0.00000E+000
1,1,1111,18.00000E-006,11.00152E-012,218.91316E+000,0.00000E+000
1,1,1112,17.00000E-006,11.66801E-012,219.08735E+000,0.00000E+000
1,1,1113,17.00000E-006,12.52600E-012,219.26157E+000,0.00000E+000
1,1,1114,17.00000E-006,11.92245E-012,219.49173E+000,0.00000E+000
1,1,1115,17.00000E-006,12.32362E-012,219.66634E+000,0.00000E+000
1,1,1116,20.00000E-006,12.50255E-012,219.84452E+000,0.00000E+000
1,1,1117,13.00000E-006,12.36467E-012,220.07008E+000,0.00000E+000
1,1,1118,17.00000E-006,12.12400E-012,220.24427E+000,0.00000E+000
1,1,1119,13.00000E-006,11.85961E-012,220.41845E+000,0.00000E+000
1,1,1120,10.00000E-006,11.94443E-012,220.65327E+000,0.00000E+000
1,1,1121,20.00000E-006,11.69331E-012,220.82745E+000,0.00000E+000
1,1,1122,12.00000E-006,11.41716E-012,221.00287E+000,0.00000E+000
1,1,1123,22.00000E-006,11.22163E-012,221.24529E+000,0.00000E+000
1,1,1124,11.00000E-006,8.58871E-012,221.41956E+000,0.00000E+000
1,1,1125,24.00000E-006,6.12570E-012,221.59492E+000,0.00000E+000
1,1,1126,20.00000E-006,4.15120E-012,221.82625E+000,0.00000E+000
1,1,1127,17.00000E-006,3.22315E-012,222.00044E+000,0.00000E+000
1,1,1128,21.00000E-006,2.80828E-012,222.17676E+000,0.00000E+000
1,1,1129,24.00000E-006,2.32962E-012,222.41374E+000,0.00000E+000
1,1,1130,6.00000E-006,2.10812E-012,222.58792E+000,0.00000E+000
1,1,1131,25.00000E-006,1.26712E-012,227.66570E+000,0.00000E+000
1,1,1132,9.00000E-006,1.27206E-012,227.83973E+000,0.00000E+000
1,1,1133,28.00000E-006,1.27243E-012,228.01376E+000,0.00000E+000
1,1,1134,11.00000E-006,1.27831E-012,228.18903E+000,0.00000E+000
1,1,1135,15.00000E-006,1.28570E-012,228.41997E+000,0.00000E+000
1,1,1136,20.00000E-006,1.28888E-012,228.59398E+000,0.00000E+000
1,1,1137,21.00000E-006,1.29907E-012,228.76799E+000,0.00000E+000
1,1,1138,24.00000E-006,1.29557E-012,228.99994E+000,0.00000E+000
1,1,1139,10.00000E-006,1.30638E-012,229.17397E+000,0.00000E+000
1,1,1140,28.00000E-006,1.30934E-012,229.34799E+000,0.00000E+000
1,1,1141,20.00000E-006,1.31800E-012,229.57795E+000,0.00000E+000
1,1,1142,18.00000E-006,1.32483E-012,229.75235E+000,0.00000E+000
1,1,1143,27.00000E-006,1.33068E-012,229.93075E+000,0.00000E+000
1,1,1144,28.00000E-006,1.34333E-012,230.16651E+000,0.00000E+000
1,1,1145,9.00000E-006,1.34996E-012,230.34055E+000,0.00000E+000
1,1,1146,27.00000E-006,1.36229E-012,230.51464E+000,0.00000E+000
1,1,1147,17.00000E-006,1.38540E-012,230.72691E+000,0.00000E+000
1,1,1148,17.00000E-006,1.39586E-012,230.90231E+000,0.00000E+000
1,1,1149,15.00000E-006,1.41813E-012,231.07661E+000,0.00000E+000
1,1,1150,22.00000E-006,1.43865E-012,231.31717E+000,0.00000E+000
1,1,1151,9.00000E-006,1.44400E-012,231.49118E+000,0.00000E+000
1,1,1152,26.00000E-006,1.45262E-012,231.66519E+000,0.00000E+000
1,1,1153,19.00000E-006,1.45335E-012,231.90158E+000,0.00000E+000
1,1,1154,12.00000E-006,1.46951E-012,232.07562E+000,0.00000E+000
1,1,1155,25.00000E-006,1.47990E-012,232.24969E+000,0.00000E+000
1,1,1156,16.00000E-006,1.47657E-012,232.48675E+000,0.00000E+000
1,1,1157,23.00000E-006,1.48515E-012,232.66349E+000,0.00000E+000
1,1,1158,13.00000E-006,1.48629E-012,232.84261E+000,0.00000E+000
1,1,1159,18.00000E-006,1.49349E-012,233.06970E+000,0.00000E+000
1,1,1160,16.00000E-006,1.49647E-012,233.24376E+000,0.00000E+000
1,1,1161,20.00000E-006,1.50117E-012,233.41779E+000,0.00000E+000
1,1,1162,22.00000E-006,1.50688E-012,233.65105E+000,0.00000E+000
1,1,1163,11.00000E-006,1.50775E-012,233.82512E+000,0.00000E+000
1,1,1164,23.00000E-006,1.51544E-012,233.99914E+000,0.00000E+000
1,1,1165,19.00000E-006,1.52572E-012,234.23477E+000,0.00000E+000
1,1,1166,11.00000E-006,1.52316E-012,234.40878E+000,0.00000E+000
1,1,1167,23.00000E-006,1.52712E-012,234.58280E+000,0.00000E+000
1,1,1168,14.00000E-006,1.53113E-012,234.77257E+000,0.00000E+000
1,1,1169,22.00000E-006,1.53015E-012,234.94925E+000,0.00000E+000
1,1,1170,15.00000E-006,1.52522E-012,235.12526E+000,0.00000E+000
1,1,1171,16.00000E-006,1.52750E-012,235.35339E+000,0.00000E+000
1,1,1172,17.00000E-006,1.52501E-012,235.52849E+000,0.00000E+000
1,1,1173,13.00000E-006,1.51600E-012,235.70484E+000,0.00000E+000
1,1,1174,20.00000E-006,1.52529E-012,235.93196E+000,0.00000E+000
1,1,1175,12.00000E-006,1.52506E-012,236.10598E+000,0.00000E+000
1,1,1176,21.00000E-006,1.52309E-012,236.28137E+000,0.00000E+000
1,1,1177,12.00000E-006,1.52472E-012,236.52153E+000,0.00000E+000
1,1,1178,18.00000E-006,1.52951E-012,236.69558E+000,0.00000E+000
1,1,1179,15.00000E-006,1.54543E-012,236.87098E+000,0.00000E+000
1,1,1180,13.00000E-006,1.57293E-012,237.10883E+000,0.00000E+000
1,1,1181,22.00000E-006,1.60123E-012,237.28286E+000,0.00000E+000
1,1,1182,12.00000E-006,1.63166E-012,237.45689E+000,0.00000E+000
1,1,1183,18.00000E-006,1.66877E-012,237.69632E+000,0.00000E+000
1,1,1184,16.00000E-006,1.72695E-012,237.87039E+000,0.00000E+000
1,1,1185,16.00000E-006,1.77879E-012,238.04453E+000,0.00000E+000
1,1,1186,18.00000E-006,1.85528E-012,238.28041E+000,0.00000E+000
1,1,1187,14.00000E-006,1.92676E-012,238.45447E+000,0.00000E+000
1,1,1188,17.00000E-006,2.01164E-012,238.63067E+000,0.00000E+000
1,1,1189,20.00000E-006,11.83329E-012,240.25913E+000,0.00000E+000
1,1,1190,15.00000E-006,11.38599E-012,240.43644E+000,0.00000E+000
1,1,1191,13.00000E-006,11.19671E-012,240.61205E+000,0.00000E+000
1,1,1192,19.00000E-006,11.37865E-012,240.78892E+000,0.00000E+000
1,1,1193,13.00000E-006,11.43091E-012,241.03583E+000,0.00000E+000
1,1,1194,18.00000E-006,11.10152E-012,241.21001E+000,0.00000E+000
1,1,1195,13.00000E-006,11.56322E-012,241.38556E+000,0.00000E+000
1,1,1196,4.00000E-006,11.35597E-012,241.61621E+000,0.00000E+000
1,1,1197,27.00000E-006,11.18763E-012,241.79038E+000,0.00000E+000
1,1,1198,3.00000E-006,11.73245E-012,241.96618E+000,0.00000E+000
1,1,1199,5.00000E-006,11.73956E-012,242.19951E+000,0.00000E+000
1,1,1200,27.00000E-006,12.24219E-012,242.37372E+000,0.00000E+000
1,1,1201,5.00000E-006,12.06922E-012,242.54973E+000,0.00000E+000
1,1,1202,1.00000E-006,11.64154E-012,242.78075E+000,0.00000E+000
1,1,1203,26.00000E-006,11.68505E-012,242.95493E+000,0.00000E+000
1,1,1204,6.00000E-006,11.41075E-012,243.12909E+000,0.00000E+000
1,1,1205,3.00000E-006,12.05851E-012,243.36407E+000,0.00000E+000
1,1,1206,29.00000E-006,11.84381E-012,243.53826E+000,0.00000E+000
1,1,1207,4.00000E-006,11.64298E-012,243.71244E+000,0.00000E+000
1,1,1208,12.00000E-006,12.17803E-012,243.96049E+000,0.00000E+000
1,1,1209,13.00000E-006,11.68936E-012,244.13469E+000,0.00000E+000
1,1,1210,15.00000E-006,11.34221E-012,244.31019E+000,0.00000E+000
1,1,1211,29.00000E-006,11.23655E-012,244.53994E+000,0.00000E+000
1,1,1212,13.00000E-006,11.23673E-012,244.71795E+000,0.00000E+000
1,1,1213,14.00000E-006,11.86637E-012,244.89316E+000,0.00000E+000
1,1,1214,0.00000E+000,19.33220E-012,245.29762E+000,0.00000E+000
1,1,1215,30.00000E-006,26.81030E-012,245.47201E+000,0.00000E+000
1,1,1216,2.00000E-006,33.20890E-012,245.71168E+000,0.00000E+000
1,1,1217,24.00000E-006,38.85050E-012,245.88588E+000,0.00000E+000
1,1,1218,11.00000E-006,44.66470E-012,246.06009E+000,0.00000E+000
1,1,1219,24.00000E-006,45.63430E-012,246.30229E+000,0.00000E+000
1,1,1220,4.00000E-006,49.30310E-012,246.48047E+000,0.00000E+000
1,1,1221,31.00000E-006,50.40420E-012,246.65469E+000,0.00000E+000
1,1,1222,11.00000E-006,50.22950E-012,246.89363E+000,0.00000E+000
1,1,1223,20.00000E-006,54.17910E-012,247.06795E+000,0.00000E+000
1,1,1224,15.00000E-006,53.42460E-012,247.24215E+000,0.00000E+000
1,1,1225,11.00000E-006,53.78090E-012,247.48200E+000,0.00000E+000
1,1,1226,23.00000E-006,55.99710E-012,247.65625E+000,0.00000E+000
1,1,1227,8.00000E-006,54.26820E-012,247.83045E+000,0.00000E+000
1,1,1228,8.00000E-006,54.09710E-012,248.02712E+000,0.00000E+000
1,1,1229,20.00000E-006,52.55020E-012,248.20131E+000,0.00000E+000
1,1,1230,15.00000E-006,55.08330E-012,248.37551E+000,0.00000E+000
1,1,1231,11.00000E-006,52.80990E-012,248.59756E+000,0.00000E+000
1,1,1232,22.00000E-006,55.92020E-012,248.77225E+000,0.00000E+000
1,1,1233,10.00000E-006,55.53770E-012,248.94647E+000,0.00000E+000
1,1,1234,12.00000E-006,54.96760E-012,249.18212E+000,0.00000E+000
1,1,1235,16.00000E-006,56.33600E-012,249.35635E+000,0.00000E+000
1,1,1236,15.00000E-006,55.14890E-012,249.53057E+000,0.00000E+000
1,1,1237,16.00000E-006,57.70580E-012,249.76510E+000,0.00000E+000
1,1,1238,14.00000E-006,56.61990E-012,249.93931E+000,0.00000E+000
1,1,1239,17.00000E-006,54.37690E-012,250.11356E+000,0.00000E+000
1,1,1240,17.00000E-006,56.62990E-012,250.34644E+000,0.00000E+000
1,1,1241,11.00000E-006,54.93340E-012,250.52209E+000,0.00000E+000
1,1,1242,20.00000E-006,54.84890E-012,250.69630E+000,0.00000E+000
1,1,1243,22.00000E-006,56.40290E-012,250.92789E+000,0.00000E+000
1,1,1244,9.00000E-006,54.37440E-012,251.10210E+000,0.00000E+000
1,1,1245,21.00000E-006,56.60200E-012,251.27630E+000,0.00000E+000
1,1,1246,27.00000E-006,53.96610E-012,251.51156E+000,0.00000E+000
1,1,1247,7.00000E-006,54.56910E-012,251.68646E+000,0.00000E+000
1,1,1248,27.00000E-006,57.04190E-012,251.86066E+000,0.00000E+000
1,1,1249,9.00000E-006,54.43810E-012,252.08960E+000,0.00000E+000
1,1,1250,28.00000E-006,56.98010E-012,252.26421E+000,0.00000E+000
1,1,1251,9.00000E-006,55.57440E-012,252.44003E+000,0.00000E+000
1,1,1252,5.00000E-006,57.63810E-012,252.66905E+000,0.00000E+000
1,1,1253,24.00000E-006,56.58140E-012,252.84329E+000,0.00000E+000
1,1,1254,3.00000E-006,55.27120E-012,253.01942E+000,0.00000E+000
1,1,1255,-1.00000E-006,57.70330E-012,253.25520E+000,0.00000E+000
1,1,1256,36.00000E-006,56.00270E-012,253.42940E+000,0.00000E+000
1,1,1257,20.00000E-006,54.53190E-012,253.60928E+000,0.00000E+000
1,1,1258,32.00000E-006,57.19180E-012,253.84398E+000,0.00000E+000
1,1,1259,12.00000E-006,55.93150E-012,254.01822E+000,0.00000E+000
1,1,1260,16.00000E-006,55.04980E-012,254.19244E+000,0.00000E+000
1,1,1261,18.00000E-006,56.60490E-012,254.43442E+000,0.00000E+000
1,1,1262,11.00000E-006,54.68400E-012,254.60861E+000,0.00000E+000
1,1,1263,6.00000E-006,54.78360E-012,254.79157E+000,0.00000E+000
1,1,1264,-1.00000E-006,54.88330E-012,255.01965E+000,0.00000E+000
1,1,1265,36.00000E-006,54.48460E-012,255.19543E+000,0.00000E+000
1,1,1266,-3.00000E-006,58.18210E-012,255.37005E+000,0.00000E+000
1,1,1267,-8.00000E-006,55.25470E-012,255.58822E+000,0.00000E+000
1,1,1268,-6.00000E-006,57.12560E-012,255.77100E+000,0.00000E+000
1,1,1269,32.00000E-006,55.97440E-012,255.94520E+000,0.00000E+000
1,1,1270,20.00000E-006,55.38230E-012,256.17761E+000,0.00000E+000
1,1,1271,21.00000E-006,55.84860E-012,256.35181E+000,0.00000E+000
1,1,1272,20.00000E-006,53.95530E-012,256.52782E+000,0.00000E+000
1,1,1273,-10.00000E-006,54.91180E-012,256.75818E+000,0.00000E+000
1,1,1274,44.00000E-006,53.04800E-012,256.93306E+000,0.00000E+000
1,1,1275,-15.00000E-006,50.72480E-012,257.10727E+000,0.00000E+000
1,1,1276,-16.00000E-006,51.90750E-012,257.34097E+000,0.00000E+000
1,1,1277,45.00000E-006,50.60270E-012,257.51517E+000,0.00000E+000
1,1,1278,-13.00000E-006,51.50110E-012,257.69034E+000,0.00000E+000
1,1,1279,22.00000E-006,52.03710E-012,257.91947E+000,0.00000E+000
1,1,1280,-2.00000E-006,51.04750E-012,258.09367E+000,0.00000E+000
1,1,1281,41.00000E-006,55.33520E-012,258.26790E+000,0.00000E+000
1,1,1282,-4.00000E-006,51.17000E-012,258.50559E+000,0.00000E+000
1,1,1283,23.00000E-006,52.21190E-012,258.67980E+000,0.00000E+000
1,1,1284,5.00000E-006,53.61590E-012,258.85525E+000,0.00000E+000
1,1,1285,11.00000E-006,51.95820E-012,259.08794E+000,0.00000E+000
1,1,1286,20.00000E-006,53.85090E-012,259.26368E+000,0.00000E+000
1,1,1287,-6.00000E-006,52.93050E-012,259.43962E+000,0.00000E+000
1,1,1288,12.00000E-006,51.91070E-012,259.68855E+000,0.00000E+000
1,1,1289,10.00000E-006,55.21730E-012,259.86278E+000,0.00000E+000
1,1,1290,24.00000E-006,53.79870E-012,260.03740E+000,0.00000E+000
1,1,1291,38.00000E-006,54.87990E-012,260.26967E+000,0.00000E+000
1,1,1292,-7.00000E-006,53.81440E-012,260.44481E+000,0.00000E+000
1,1,1293,42.00000E-006,52.66580E-012,260.61907E+000,0.00000E+000
1,1,1294,41.00000E-006,54.74070E-012,260.85122E+000,0.00000E+000
1,1,1295,-8.00000E-006,52.72230E-012,261.02543E+000,0.00000E+000
1,1,1296,41.00000E-006,50.90870E-012,261.20131E+000,0.00000E+000
1,1,1297,37.00000E-006,51.92110E-012,261.43331E+000,0.00000E+000
1,1,1298,3.00000E-006,50.03390E-012,261.60752E+000,0.00000E+000
1,1,1299,20.00000E-006,52.13400E-012,261.78177E+000,0.00000E+000
1,1,1300,-7.00000E-006,49.97270E-012,262.01144E+000,0.00000E+000
1,1,1301,39.00000E-006,48.61400E-012,262.18569E+000,0.00000E+000
1,1,1302,-6.00000E-006,45.92190E-012,262.36178E+000,0.00000E+000
1,1,1303,-3.00000E-006,37.55860E-012,262.59625E+000,0.00000E+000
1,1,1304,31.00000E-006,33.95880E-012,262.77044E+000,0.00000E+000
1,1,1305,35.00000E-006,27.87890E-012,262.95290E+000,0.00000E+000
1,1,1306,31.00000E-006,21.56710E-012,263.16888E+000,0.00000E+000
1,1,1307,15.00000E-006,12.53080E-012,263.53162E+000,0.00000E+000
1,1,1308,5.00000E-006,8.73622E-012,263.81327E+000,0.00000E+000
1,1,1309,2.00000E-006,7.40647E-012,263.99541E+000,0.00000E+000
1,1,1310,30.00000E-006,6.97938E-012,264.16959E+000,0.00000E+000
1,1,1311,4.00000E-006,5.84557E-012,264.39366E+000,0.00000E+000
1,1,1312,30.00000E-006,5.59261E-012,264.56878E+000,0.00000E+000
1,1,1313,3.00000E-006,4.94634E-012,264.74514E+000,0.00000E+000
1,1,1314,2.00000E-006,4.30942E-012,264.97897E+000,0.00000E+000
1,1,1315,28.00000E-006,4.08642E-012,265.15315E+000,0.00000E+000
1,1,1316,3.00000E-006,3.95311E-012,265.32733E+000,0.00000E+000
1,1,1317,18.00000E-006,4.07535E-012,265.55737E+000,0.00000E+000
1,1,1318,28.00000E-006,3.98044E-012,265.73634E+000,0.00000E+000
1,1,1319,2.00000E-006,3.79553E-012,265.91231E+000,0.00000E+000
1,1,1320,28.00000E-006,3.84390E-012,266.13569E+000,0.00000E+000
1,1,1321,6.00000E-006,3.78677E-012,266.30990E+000,0.00000E+000
1,1,1322,23.00000E-006,3.87259E-012,266.48454E+000,0.00000E+000
1,1,1323,25.00000E-006,3.81727E-012,266.71887E+000,0.00000E+000
1,1,1324,6.00000E-006,3.76557E-012,266.89316E+000,0.00000E+000
1,1,1325,16.00000E-006,4.02100E-012,267.06732E+000,0.00000E+000
1,1,1326,2.00000E-006,3.74686E-012,267.29446E+000,0.00000E+000
1,1,1327,23.00000E-006,3.94430E-012,267.46862E+000,0.00000E+000
1,1,1328,9.00000E-006,3.91481E-012,267.64287E+000,0.00000E+000
1,1,1329,15.00000E-006,3.96112E-012,267.87487E+000,0.00000E+000
1,1,1330,20.00000E-006,3.97448E-012,268.05143E+000,0.00000E+000
1,1,1331,10.00000E-006,3.87435E-012,268.22604E+000,0.00000E+000
1,1,1332,26.00000E-006,3.93356E-012,268.45422E+000,0.00000E+000
1,1,1333,7.00000E-006,3.78382E-012,268.62911E+000,0.00000E+000
1,1,1334,24.00000E-006,3.73382E-012,268.80581E+000,0.00000E+000
1,1,1335,23.00000E-006,3.91621E-012,269.03652E+000,0.00000E+000
1,1,1336,5.00000E-006,3.80892E-012,269.21329E+000,0.00000E+000
1,1,1337,22.00000E-006,3.83684E-012,269.39009E+000,0.00000E+000
1,1,1338,22.00000E-006,3.90283E-012,269.62056E+000,0.00000E+000
1,1,1339,8.00000E-006,3.79439E-012,269.79473E+000,0.00000E+000
1,1,1340,22.00000E-006,4.03941E-012,269.96927E+000,0.00000E+000
1,1,1341,22.00000E-006,3.80224E-012,270.20610E+000,0.00000E+000
1,1,1342,10.00000E-006,3.67889E-012,270.38071E+000,0.00000E+000
1,1,1343,24.00000E-006,3.50867E-012,270.55498E+000,0.00000E+000
1,1,1344,23.00000E-006,3.14683E-012,270.75382E+000,0.00000E+000
1,1,1345,11.00000E-006,2.75980E-012,270.92799E+000,0.00000E+000
1,1,1346,21.00000E-006,2.39079E-012,271.10416E+000,0.00000E+000
1,1,1347,18.00000E-006,2.16092E-012,271.33483E+000,0.00000E+000
1,1,1348,19.00000E-006,1.92845E-012,271.51933E+000,0.00000E+000
1,1,1349,13.00000E-006,1.80077E-012,271.69355E+000,0.00000E+000
1,1,1350,14.00000E-006,1.12399E-012,276.80159E+000,0.00000E+000
1,1,1351,15.00000E-006,1.13664E-012,276.97562E+000,0.00000E+000
1,1,1352,16.00000E-006,1.13749E-012,277.14964E+000,0.00000E+000
1,1,1353,13.00000E-006,1.14092E-012,277.32366E+000,0.00000E+000
1,1,1354,14.00000E-006,1.14607E-012,277.55236E+000,0.00000E+000
1,1,1355,20.00000E-006,1.15075E-012,277.73057E+000,0.00000E+000
1,1,1356,13.00000E-006,1.15721E-012,277.90465E+000,0.00000E+000
1,1,1357,14.00000E-006,1.16678E-012,278.13470E+000,0.00000E+000
1,1,1358,16.00000E-006,1.16759E-012,278.30890E+000,0.00000E+000
1,1,1359,16.00000E-006,1.17896E-012,278.48447E+000,0.00000E+000
1,1,1360,13.00000E-006,1.18043E-012,278.72191E+000,0.00000E+000
1,1,1361,20.00000E-006,1.17978E-012,278.89737E+000,0.00000E+000
1,1,1362,13.00000E-006,1.18385E-012,279.07147E+000,0.00000E+000
1,1,1363,11.00000E-006,1.16171E-012,279.32024E+000,0.00000E+000
1,1,1364,17.00000E-006,1.15338E-012,279.49429E+000,0.00000E+000
1,1,1365,14.00000E-006,1.14312E-012,279.66830E+000,0.00000E+000
1,1,1366,17.00000E-006,1.11798E-012,279.89459E+000,0.00000E+000
1,1,1367,15.00000E-006,1.10603E-012,280.07324E+000,0.00000E+000
1,1,1368,16.00000E-006,1.08626E-012,280.24730E+000,0.00000E+000
1,1,1369,17.00000E-006,1.05033E-012,280.48438E+000,0.00000E+000
1,1,1370,16.00000E-006,1.03045E-012,280.65839E+000,0.00000E+000
1,1,1371,17.00000E-006,1.00732E-012,280.83626E+000,0.00000E+000
1,1,1372,16.00000E-006,982.69300E-015,281.06779E+000,0.00000E+000
1,1,1373,16.00000E-006,965.73200E-015,281.24183E+000,0.00000E+000
1,1,1374,16.00000E-006,945.17700E-015,281.41585E+000,0.00000E+000
1,1,1375,20.00000E-006,927.75300E-015,281.65517E+000,0.00000E+000
1,1,1376,16.00000E-006,912.66600E-015,281.83459E+000,0.00000E+000
1,1,1377,15.00000E-006,894.80400E-015,282.00863E+000,0.00000E+000
1,1,1378,14.00000E-006,874.92100E-015,282.24134E+000,0.00000E+000
1,1,1379,13.00000E-006,858.19300E-015,282.41601E+000,0.00000E+000
1,1,1380,12.00000E-006,851.77400E-015,282.59287E+000,0.00000E+000
1,1,1381,12.00000E-006,842.88000E-015,282.78196E+000,0.00000E+000
1,1,1382,16.00000E-006,831.32500E-015,282.95726E+000,0.00000E+000
1,1,1383,13.00000E-006,824.84100E-015,283.13253E+000,0.00000E+000
1,1,1384,16.00000E-006,819.52800E-015,283.35919E+000,0.00000E+000
1,1,1385,16.00000E-006,810.80900E-015,283.53326E+000,0.00000E+000
1,1,1386,16.00000E-006,802.21400E-015,283.70862E+000,0.00000E+000
1,1,1387,21.00000E-006,792.34000E-015,283.93955E+000,0.00000E+000
1,1,1388,11.00000E-006,790.45400E-015,284.11357E+000,0.00000E+000
1,1,1389,23.00000E-006,786.07500E-015,284.28758E+000,0.00000E+000
1,1,1390,23.00000E-006,784.21100E-015,284.52154E+000,0.00000E+000
1,1,1391,9.00000E-006,779.58500E-015,284.69708E+000,0.00000E+000
1,1,1392,23.00000E-006,781.96600E-015,284.87116E+000,0.00000E+000
1,1,1393,21.00000E-006,772.07000E-015,285.10424E+000,0.00000E+000
1,1,1394,9.00000E-006,766.63100E-015,285.27826E+000,0.00000E+000
1,1,1395,22.00000E-006,771.23300E-015,285.45233E+000,0.00000E+000
1,1,1396,23.00000E-006,767.61800E-015,285.68649E+000,0.00000E+000
1,1,1397,13.00000E-006,761.02000E-015,285.86057E+000,0.00000E+000
1,1,1398,18.00000E-006,751.03100E-015,286.03464E+000,0.00000E+000
1,1,1399,9.00000E-006,751.53700E-015,286.22846E+000,0.00000E+000
1,1,1400,22.00000E-006,740.94900E-015,286.40334E+000,0.00000E+000
1,1,1401,9.00000E-006,742.59100E-015,286.57849E+000,0.00000E+000
1,1,1402,13.00000E-006,744.19700E-015,286.81581E+000,0.00000E+000
1,1,1403,23.00000E-006,747.84800E-015,286.99008E+000,0.00000E+000
1,1,1404,12.00000E-006,747.06000E-015,287.16550E+000,0.00000E+000
1,1,1405,8.00000E-006,745.20000E-015,287.39724E+000,0.00000E+000
1,1,1406,23.00000E-006,743.75200E-015,287.57135E+000,0.00000E+000
1,1,1407,9.00000E-006,741.79500E-015,287.74661E+000,0.00000E+000
1,1,1408,8.00000E-006,736.79700E-015,287.98107E+000,0.00000E+000
1,1,1409,26.00000E-006,732.37300E-015,288.15511E+000,0.00000E+000
1,1,1410,7.00000E-006,734.76300E-015,288.33085E+000,0.00000E+000
1,1,1411,23.00000E-006,739.46700E-015,288.56935E+000,0.00000E+000
1,1,1412,15.00000E-006,728.68300E-015,288.74339E+000,0.00000E+000
1,1,1413,15.00000E-006,718.73500E-015,288.91756E+000,0.00000E+000
1,1,1414,6.00000E-006,710.38500E-015,289.14857E+000,0.00000E+000
1,1,1415,22.00000E-006,716.10000E-015,289.32437E+000,0.00000E+000
1,1,1416,8.00000E-006,721.23600E-015,289.49874E+000,0.00000E+000
1,1,1417,12.00000E-006,720.71800E-015,289.69398E+000,0.00000E+000
1,1,1418,22.00000E-006,729.22000E-015,289.86980E+000,0.00000E+000
1,1,1419,13.00000E-006,731.97200E-015,290.04387E+000,0.00000E+000
1,1,1420,23.00000E-006,733.09900E-015,290.27032E+000,0.00000E+000
1,1,1421,8.00000E-006,740.04100E-015,290.44485E+000,0.00000E+000
1,1,1422,17.00000E-006,740.08300E-015,290.61887E+000,0.00000E+000
1,1,1423,26.00000E-006,739.73300E-015,290.85504E+000,0.00000E+000
1,1,1424,10.00000E-006,740.84600E-015,291.02914E+000,0.00000E+000
1,1,1425,23.00000E-006,742.52000E-015,291.20389E+000,0.00000E+000
1,1,1426,23.00000E-006,741.63200E-015,291.43874E+000,0.00000E+000
1,1,1427,7.00000E-006,728.13600E-015,291.61395E+000,0.00000E+000
1,1,1428,24.00000E-006,725.36100E-015,291.78801E+000,0.00000E+000
1,1,1429,25.00000E-006,724.86500E-015,292.02214E+000,0.00000E+000
1,1,1430,8.00000E-006,726.85400E-015,292.19618E+000,0.00000E+000
1,1,1431,21.00000E-006,736.17600E-015,292.37170E+000,0.00000E+000
1,1,1432,15.00000E-006,740.55000E-015,292.60194E+000,0.00000E+000
1,1,1433,12.00000E-006,741.11500E-015,292.77751E+000,0.00000E+000
1,1,1434,17.00000E-006,740.72300E-015,292.95291E+000,0.00000E+000
1,1,1435,23.00000E-006,736.41100E-015,293.13873E+000,0.00000E+000
1,1,1436,6.00000E-006,730.04100E-015,293.31437E+000,0.00000E+000
1,1,1437,20.00000E-006,731.72500E-015,293.49188E+000,0.00000E+000
1,1,1438,7.00000E-006,738.07600E-015,293.71571E+000,0.00000E+000
1,1,1439,19.00000E-006,738.79100E-015,293.89205E+000,0.00000E+000
1,1,1440,11.00000E-006,749.65200E-015,294.06736E+000,0.00000E+000
1,1,1441,20.00000E-006,757.24400E-015,294.30469E+000,0.00000E+000
1,1,1442,11.00000E-006,762.44000E-015,294.47873E+000,0.00000E+000
1,1,1443,18.00000E-006,763.20200E-015,294.65277E+000,0.00000E+000
1,1,1444,19.00000E-006,768.08000E-015,294.89287E+000,0.00000E+000
1,1,1445,12.00000E-006,775.21500E-015,295.06716E+000,0.00000E+000
1,1,1446,8.00000E-006,784.66400E-015,295.24785E+000,0.00000E+000
1,1,1447,8.00000E-006,792.21000E-015,295.47931E+000,0.00000E+000
1,1,1448,24.00000E-006,807.55600E-015,295.65456E+000,0.00000E+000
